benchmark_id,source_dataset,source_split,source_example_id,import_mode,use_role,question_ru,question_en_original,reasoning_type,hop_count,expected_cardinality,is_answerable,gold_qids,formal_query
ext_rubq2_test_000768,RuBQ_2.0,test,768,direct_ru,direct_ru_candidate,Столицей какой автономной области Испании является Барселона?,Which Autonomous region of Spain is the capital of Barcelona?,multi_constraint,,1,True,Q5705,SELECT ?answer WHERE { wd:Q1492 wdt:P1376 ?answer . ?answer wdt:P31 wd:Q10742 }
ext_rubq2_test_000785,RuBQ_2.0,test,785,direct_ru,direct_ru_candidate,"Какой документ, подписанный 7 февраля 1992 года, положил начало Европейскому Союзу?","What document, signed on 7 February 1992, marked the beginning of the European Union?",qualifier_constraint,,1,True,Q11146,"SELECT ?answer WHERE { wd:Q458 p:P457 [ ps:P457 ?answer; pq:P585 ""1992-02-07T00:00:00+00:00""^^xsd:dateTime ] }"
ext_rubq2_test_000787,RuBQ_2.0,test,787,direct_ru,direct_ru_candidate,На какой реке расположен Мюнхен?,Which river is Munich located on?,multi_constraint,,4,True,"Q1746458, Q258243, Q202655, Q106588",SELECT ?answer WHERE { wd:Q1726 wdt:P206 ?answer . ?answer wdt:P31/wdt:P279* wd:Q4022 }
ext_rubq2_test_000803,RuBQ_2.0,test,803,direct_ru,direct_ru_candidate,В какой номинации удостоился премии «Оскар» фильм «Пираты Карибского моря: Сундук мертвеца»?,"In what category was the film ""Pirates of the Caribbean: dead man's Chest"" awarded an Oscar?",multi_constraint,,1,True,Q393686,SELECT ?answer WHERE { wd:Q161087 wdt:P166 ?answer . ?answer wdt:P31 wd:Q19020 }
ext_rubq2_test_000807,RuBQ_2.0,test,807,direct_ru,direct_ru_candidate,В каком шведском городе расположен Turning Torso — самый высокий в Скандинавии небоскреб?,"In which Swedish city is Turning Torso, the tallest skyscraper in Scandinavia, located?",multi_constraint,,1,True,Q2211,SELECT ?answer WHERE { wd:Q206435 wdt:P131 ?answer . ?answer wdt:P31/wdt:P279* wd:Q515 }
ext_rubq2_test_000826,RuBQ_2.0,test,826,direct_ru,direct_ru_candidate,"Как называется море, отделённое от Тихого океана цепью Алеутских островов?",What is the name of the sea separated from the Pacific ocean by a chain of Aleutian Islands?,"negation_or_exclusion, single_hop",1.0,1,True,Q44725,SELECT ?answer WHERE { wd:Q119285 wdt:P206 ?answer . FILTER (?answer not in ( wd:Q98 )) }
ext_rubq2_test_001000,RuBQ_2.0,test,1000,direct_ru,direct_ru_candidate,Какой специалист занимается изучением неопознанных летающих объектов?,What specialist deals with the study of unidentified flying objects?,multi_hop,2.0,1,True,Q18921227,SELECT ?answer WHERE { wd:Q421 wdt:P2579 [ wdt:P3095 ?answer ]. }
ext_rubq2_test_001001,RuBQ_2.0,test,1001,direct_ru,direct_ru_candidate,"Как называется кривая, по которой Земля движется вокруг Солнца?",What is the name of the curve that the Earth moves around the Sun?,multi_hop,2.0,1,True,Q40112,SELECT ?answer WHERE { wd:Q2 wdt:P522 [ wdt:P1419 ?answer ]. }
ext_rubq2_test_001002,RuBQ_2.0,test,1002,direct_ru,direct_ru_candidate,Какая девичья фамилия была у Петуньи Дурсли?,What was Petunia Dursley's maiden name?,multi_hop,2.0,1,True,Q1260663,SELECT ?answer WHERE { wd:Q1963397 wdt:P22 [ wdt:P734 ?answer ]. }
ext_rubq2_test_001003,RuBQ_2.0,test,1003,direct_ru,direct_ru_candidate,В каком селе Эдуард Успенский прописал кота Матроскина?,In which village did Eduard Uspensky register Matroskin's cat?,multi_hop,2.0,1,True,Q4381521,SELECT ?answer WHERE { wd:Q4235896 wdt:P1441 [ wdt:P840 ?answer ]. }
ext_rubq2_test_001004,RuBQ_2.0,test,1004,direct_ru,direct_ru_candidate,Какая страна – родина саксофона?,Which country is the birthplace of the saxophone?,multi_hop,2.0,1,True,Q31,SELECT ?answer WHERE { wd:Q9798 wdt:P61 [ wdt:P27 ?answer ]. }
ext_rubq2_test_001005,RuBQ_2.0,test,1005,direct_ru,direct_ru_candidate,На какой город американцы в 1945 году сбросили первую атомную бомбу?,Which city did the Americans drop the first atomic bomb on in 1945?,multi_hop,2.0,1,True,Q34664,SELECT ?answer WHERE { wd:Q181013 wdt:P793 [ wdt:P276 ?answer ]. }
ext_rubq2_test_001006,RuBQ_2.0,test,1006,direct_ru,direct_ru_candidate,На какой улице проживал Шерлок Холмс?,What street did Sherlock Holmes live on?,multi_hop,2.0,1,True,Q804402,SELECT ?answer WHERE { wd:Q4653 wdt:P551 [ wdt:P669 ?answer ]. }
ext_rubq2_test_001008,RuBQ_2.0,test,1008,direct_ru,direct_ru_candidate,Какой американский город сделал звезду из баскетболиста Майкла Джордана?,What American city made a star out of basketball player Michael Jordan?,multi_hop,2.0,1,True,Q1297,SELECT ?answer WHERE { wd:Q41421 wdt:P647 [ wdt:P159 ?answer ]. }
ext_rubq2_test_001010,RuBQ_2.0,test,1010,direct_ru,direct_ru_candidate,"Как называлась деревня, в которой дядя Федор прикупил дом?",What was the name of the village where uncle Fyodor bought a house?,multi_hop,2.0,1,True,Q4381521,SELECT ?answer WHERE { wd:Q4172466 wdt:P1441 [ wdt:P840 ?answer ]. }
ext_rubq2_test_001012,RuBQ_2.0,test,1012,direct_ru,direct_ru_candidate,Какая техника письма использовалась при написании Моны Лизы Да Винчи?,What writing technique was used when writing the Mona Lisa Da Vinci?,qualifier_answer,,1,True,Q210788,SELECT ?answer WHERE { wd:Q12418 p:P180 [ pq:P2079 ?answer ]. }
ext_rubq2_test_001013,RuBQ_2.0,test,1013,direct_ru,direct_ru_candidate,"Какой инвентарь используют на Олимпийских играх спортсмены, соревнующиеся в хаф-пайпе?",What is the equipment used at the Olympic games athletes competing in the half-pipe?,multi_hop,2.0,2,True,"Q2000617, Q15783",SELECT ?answer WHERE { wd:Q847120 wdt:P641 [ wdt:P2283 ?answer ]. }
ext_rubq2_test_001015,RuBQ_2.0,test,1015,direct_ru,direct_ru_candidate,В каком городе Тамерлан основал столицу своего государства?,In which city did Tamerlan establish the capital of his state?,multi_hop,2.0,1,True,Q5753,SELECT ?answer WHERE { wd:Q8462 wdt:P2348 [ wdt:P36 ?answer ]. }
ext_rubq2_test_001016,RuBQ_2.0,test,1016,direct_ru,direct_ru_candidate,Кем по профессии был отец Леонардо да Винчи?,Who was Leonardo da Vinci's father by profession?,multi_hop,2.0,1,True,Q189010,SELECT ?answer WHERE { wd:Q762 wdt:P22 [ wdt:P106 ?answer ]. }
ext_rubq2_test_001019,RuBQ_2.0,test,1019,direct_ru,direct_ru_candidate,Где расположена штаб-квартира Совета Европы?,Where is the headquarters of the Council of Europe?,multi_hop,2.0,1,True,Q6602,SELECT ?answer WHERE { wd:Q8908 wdt:P159 [ wdt:P131 ?answer ]. }
ext_rubq2_test_001020,RuBQ_2.0,test,1020,direct_ru,direct_ru_candidate,В каком городе находится штаб-квартира авто-завода БМВ?,What city is the headquarters of the BMW auto plant?,multi_hop,2.0,1,True,Q1726,SELECT ?answer WHERE { wd:Q526963 wdt:P669 [ wdt:P131 ?answer ]. }
ext_rubq2_test_001021,RuBQ_2.0,test,1021,direct_ru,direct_ru_candidate,"Какая советская республика была полностью освобождена в ходе операции ""Багратион""?",Which Soviet Republic was completely liberated during operation Bagration?,multi_hop,2.0,1,True,Q2895,SELECT ?answer WHERE { wd:Q151052 wdt:P276 [ wdt:P1365 ?answer ]. }
ext_rubq2_test_001022,RuBQ_2.0,test,1022,direct_ru,direct_ru_candidate,Вариант какой письменности сейчас используется в Монголии как основной?,Which version of the script is currently used in Mongolia as the main one?,multi_hop,2.0,1,True,Q8209,SELECT ?answer WHERE { wd:Q212056 wdt:P37 [ wdt:P282 ?answer ]. }
ext_rubq2_test_001023,RuBQ_2.0,test,1023,direct_ru,direct_ru_candidate,"Какое животное, как считается, дало название денежной единице Хорватии?",What animal is believed to have given the name of the monetary unit of Croatia?,multi_hop,2.0,1,True,Q26533,SELECT ?answer WHERE { wd:Q224 wdt:P38 [ wdt:P138 ?answer ]. }
ext_rubq2_test_001024,RuBQ_2.0,test,1024,direct_ru,direct_ru_candidate,Кого или что рисуют художники-анималисты?,Who or what do animal artists draw?,multi_hop,2.0,1,True,Q729,SELECT ?answer WHERE { wd:Q16875701 wdt:P425 [ wdt:P180 ?answer ]. }
ext_rubq2_test_001025,RuBQ_2.0,test,1025,direct_ru,direct_ru_candidate,В каком городе находится Статуя Свободы?,In which city is the Statue of Liberty located?,multi_constraint,,1,True,Q60,SELECT ?answer WHERE { wd:Q9202 wdt:P131* ?answer . ?answer wdt:P31 wd:Q515 . }
ext_rubq2_test_001026,RuBQ_2.0,test,1026,direct_ru,direct_ru_candidate,Какой титул носит супруг королевы Великобритании Елизаветы II?,What title is the spouse of Queen Elizabeth II of great Britain?,multi_hop,2.0,1,True,Q166886,SELECT ?answer WHERE { wd:Q9682 wdt:P26 [ wdt:P97 ?answer ]. }
ext_rubq2_test_001027,RuBQ_2.0,test,1027,direct_ru,direct_ru_candidate,Какой город стоял на месте столицы Мексики?,What city was the capital of Mexico?,multi_hop,2.0,1,True,Q13695,SELECT ?answer WHERE { wd:Q96 wdt:P36 [ wdt:P1365 ?answer ]. }
ext_rubq2_test_001029,RuBQ_2.0,test,1029,direct_ru,direct_ru_candidate,Сколько музыкантов в квинтете?,How many musicians are there in the quintet?,multi_hop,2.0,1,True,Q203,SELECT ?answer WHERE { wd:Q389888 wdt:P279 [ wdt:P1557 ?answer ]. }
ext_rubq2_test_001030,RuBQ_2.0,test,1030,direct_ru,direct_ru_candidate,"Чего боятся люди, страдающие трискайдекафобией?",Afraid of what people suffering from triskaidekaphobia?,qualifier_answer,,1,True,Q37141,SELECT ?answer WHERE { wd:Q13 p:P279 [ pq:P642 ?answer ]. }
ext_rubq2_test_001031,RuBQ_2.0,test,1031,direct_ru,direct_ru_candidate,Какое вещество составляет основу гипса?,What substance is the basis of gypsum?,multi_hop,2.0,1,True,Q407258,SELECT ?answer WHERE { wd:Q82658 wdt:P279 [ wdt:P4770 ?answer ]. }
ext_rubq2_test_001032,RuBQ_2.0,test,1032,direct_ru,direct_ru_candidate,В какой стране хранится международный эталон килограмма?,In which country is the international standard of the kilogram stored?,multi_hop,2.0,1,True,Q142,SELECT ?answer WHERE { wd:Q3738063 wdt:P276 [ wdt:P17 ?answer ]. }
ext_rubq2_test_001035,RuBQ_2.0,test,1035,direct_ru,direct_ru_candidate,К какой науке относятся законы Йеркса-Додсона?,What science are the Yerkes-Dodson laws?,multi_hop,2.0,1,True,Q9418,SELECT ?answer WHERE { wd:Q1718689 wdt:P361 [ wdt:P1269 ?answer ]. }
ext_rubq2_test_001036,RuBQ_2.0,test,1036,direct_ru,direct_ru_candidate,Из какой страны была победительница первого конкурса Мисс мира 1951,Which country was the winner of the first Miss world 1951 pageant,multi_hop,2.0,1,True,Q34,SELECT ?answer WHERE { wd:Q2414682 wdt:P1346 [ wdt:P27 ?answer ]. }
ext_rubq2_test_001037,RuBQ_2.0,test,1037,direct_ru,direct_ru_candidate,Какой минерал входит в состав жемчуга?,What mineral is included in pearls?,multi_hop,2.0,2,True,"Q23775, Q420190",SELECT ?answer WHERE { wd:Q43436 wdt:P186 [ wdt:P186 ?answer ]. }
ext_rubq2_test_001038,RuBQ_2.0,test,1038,direct_ru,direct_ru_candidate,Как называлась одна из каравелл Колумба?,What was the name of one of Columbus ' caravels?,multi_hop,2.0,3,True,"Q107900, Q501355, Q501652",SELECT ?answer WHERE { wd:Q7322 wdt:P793 [ wdt:P1876 ?answer ]. }
ext_rubq2_test_001039,RuBQ_2.0,test,1039,direct_ru,direct_ru_candidate,Какая река протекает у подножья Эйфелевой башни?,What river flows at the foot of the Eiffel tower?,multi_hop,2.0,1,True,Q1471,SELECT ?answer WHERE { wd:Q243 wdt:P361 [ wdt:P706 ?answer ]. }
ext_rubq2_test_001040,RuBQ_2.0,test,1040,direct_ru,direct_ru_candidate,Какой областной центр знаменит дымковской игрушкой?,Which regional center is famous for the Dymkovo toy?,multi_hop,2.0,1,True,Q5384,SELECT ?answer WHERE { wd:Q3186697 wdt:P276 [ wdt:P131 ?answer ]. }
ext_rubq2_test_001041,RuBQ_2.0,test,1041,direct_ru,direct_ru_candidate,Какая горная система самая высокая на Земле?,Which mountain system is the highest on Earth?,multi_hop,2.0,2,True,"Q5451, Q208126",SELECT ?answer WHERE { wd:Q2 wdt:P610 [ wdt:P361 ?answer ]. }
ext_rubq2_test_001043,RuBQ_2.0,test,1043,direct_ru,direct_ru_candidate,Кто на работе пользуется теодолитом?,Someone at work uses a theodolite?,multi_hop,2.0,3,True,"Q1734662, Q11699606, Q294126",SELECT ?answer WHERE { wd:Q181517 wdt:P366 [ wdt:P3095 ?answer ]. }
ext_rubq2_test_001045,RuBQ_2.0,test,1045,direct_ru,direct_ru_candidate,В каком городе впервые была поставлена опера Джузеппе Верди «Сила судьбы»,"In which city was Giuseppe Verdi's Opera ""The power of fate"" first staged»",multi_hop,2.0,1,True,Q656,SELECT ?answer WHERE { wd:Q212451 wdt:P4647 [ wdt:P131 ?answer ]. }
ext_rubq2_test_001046,RuBQ_2.0,test,1046,direct_ru,direct_ru_candidate,Какой король более 900 лет назад построил первую башню в лондонском Тауэре?,Which king built the first tower in the tower of London more than 900 years ago?,multi_hop,2.0,1,True,Q37594,SELECT ?answer WHERE { wd:Q62378 wdt:P527 [ wdt:P127 ?answer ]. }
ext_rubq2_test_001047,RuBQ_2.0,test,1047,direct_ru,direct_ru_candidate,Какой титул носит глава арабского государства Оман,What is the title of the head of the Arab state of Oman,multi_hop,2.0,1,True,Q43292,SELECT ?answer WHERE { wd:Q842 wdt:P6 [ wdt:P97 ?answer ]. }
ext_rubq2_test_001048,RuBQ_2.0,test,1048,direct_ru,direct_ru_candidate,Какой музыкальный инструмент прославил Ванессу Мэй?,What musical instrument made Vanessa may famous?,multi_hop,2.0,1,True,Q8355,SELECT ?answer WHERE { wd:Q215076 wdt:P106 [ wdt:P2283 ?answer ]. }
ext_rubq2_test_001051,RuBQ_2.0,test,1051,direct_ru,direct_ru_candidate,На каком плоту Тур Хейердал переплыл Тихий океан?,The raft on which Thor Heyerdahl crossed the Pacific ocean?,multi_hop,2.0,1,True,Q204025,SELECT ?answer WHERE { wd:Q133622 wdt:P1344 [ wdt:P1876 ?answer ]. }
ext_rubq2_test_001052,RuBQ_2.0,test,1052,direct_ru,direct_ru_candidate,"Как называется американская поп-группа, более всего известная по саундтреку к телесериалу «Друзья»?","What is the name of the American pop group best known for the soundtrack to the TV series ""Friends""?",multi_hop,2.0,1,True,Q1334434,SELECT ?answer WHERE { wd:Q79784 wdt:P942 [ wdt:P175 ?answer ]. }
ext_rubq2_test_001053,RuBQ_2.0,test,1053,direct_ru,direct_ru_candidate,"В каком городе был подписан договор, которым завершилась советско-польская война (1919–1921)?",In which city was the agreement signed that ended the Soviet-Polish war (1919-1921)?,multi_hop,2.0,1,True,Q1773,SELECT ?answer WHERE { wd:Q186284 wdt:P793 [ wdt:P276 ?answer ]. }
ext_rubq2_test_001054,RuBQ_2.0,test,1054,direct_ru,direct_ru_candidate,Как звали жену итальянского кинорежиссёра Федерико Феллини?,What was the name of the wife of Italian film Director Federico Fellini?,multi_hop,2.0,1,True,Q17631793,SELECT ?answer WHERE { wd:Q7371 wdt:P26 [ wdt:P735 ?answer ]. }
ext_rubq2_test_002001,RuBQ_2.0,test,2001,direct_ru,direct_ru_candidate,В какой стране родился и вырос Че Гевара?,What country was Che Guevara born and raised in?,multi_hop,2.0,1,True,Q414,SELECT ?answer WHERE { wd:Q5809 wdt:P19 [ wdt:P17 ?answer ] }
ext_rubq2_test_002003,RuBQ_2.0,test,2003,direct_ru,direct_ru_candidate,В каком регионе России находится один из полюсов холода Северного полушария?,In which region of Russia is one of the cold poles of the Northern hemisphere?,multi_hop,2.0,1,True,Q6605,SELECT ?answer WHERE { wd:Q4332408 wdt:P706 [ wdt:P131 ?answer ] }
ext_rubq2_test_002006,RuBQ_2.0,test,2006,direct_ru,direct_ru_candidate,Как в Латвии называют Западную Двину?,What is the name of The Western Dvina in Latvia?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q8197 rdfs:label ?answer. FILTER (lang(?answer)='lv') }
ext_rubq2_test_002007,RuBQ_2.0,test,2007,direct_ru,direct_ru_candidate,"Как сейчас называется город, в котором родился и прожил всю жизнь немецкий философ Иммануил Кант?",What is the name of the city where the German philosopher Immanuel Kant was born and lived all his life?,multi_hop,2.0,1,True,Q1829,SELECT ?answer WHERE { wd:Q9312 wdt:P19 [ wdt:P1366 ?answer ] }
ext_rubq2_test_002008,RuBQ_2.0,test,2008,direct_ru,direct_ru_candidate,"Кого называют ""солнечным клоуном""?","Who is called the ""solar clown""?","reverse_relation, single_hop",1.0,1,True,Q173834,"SELECT ?answer WHERE { ?answer skos:altLabel ""Солнечный клоун""@ru }"
ext_rubq2_test_002010,RuBQ_2.0,test,2010,direct_ru,direct_ru_candidate,"Что надо умножить на скорость, чтобы получить импульс?",What do I need to multiply by speed to get an impulse?,"negation_or_exclusion, single_hop",1.0,1,True,Q11423,SELECT ?answer WHERE { wd:Q41273 wdt:P4934 ?answer . FILTER ( ?answer not in ( wd:Q11465 ) ) }
ext_rubq2_test_002011,RuBQ_2.0,test,2011,direct_ru,direct_ru_candidate,Как звали сына Одиссея?,What was the name of Odysseus ' son?,multi_constraint,,13,True,"Q192482, Q682332, Q779406, Q782308, Q1333887, Q2827213, Q3337178, Q3621444, Q3830648, Q3830649, Q3907372, Q4787871, Q11905701",SELECT ?answer WHERE { wd:Q47231 wdt:P40 ?answer . ?answer wdt:P21 wd:Q6581097 . }
ext_rubq2_test_002012,RuBQ_2.0,test,2012,direct_ru,direct_ru_candidate,Как зовут первого президента России,What is the name of the first President of Russia,"reverse_relation, qualifier_constraint",,1,True,Q34453,"SELECT ?answer WHERE { ?answer p:P39 [ps:P39 wd:Q218295; pq:P1545 ""1""] . }"
ext_rubq2_test_002014,RuBQ_2.0,test,2014,direct_ru,direct_ru_candidate,"Какое озеро лежит на границе четырех африканских государств: Чада, Нигера, Нигерии и Камеруна?","What lake lies on the border of four African States: Chad, Niger, Nigeria, and Cameroon?",multi_constraint,,1,True,Q125309,SELECT ?answer WHERE { wd:Q657 wdt:P206 ?answer . wd:Q1032 wdt:P206 ?answer . wd:Q1033 wdt:P206 ?answer . wd:Q1009 wdt:P206 ?answer . }
ext_rubq2_test_002017,RuBQ_2.0,test,2017,direct_ru,direct_ru_candidate,"Кто главный герой в книге Р. Киплинга ""Книга джунглей""?","Who is the main character in R. Kipling's book ""the jungle Book""?",multi_constraint,,1,True,Q1381592,SELECT ?answer WHERE { wd:Q189509 wdt:P674 ?answer . wd:Q189509 wdt:P921 ?answer . }
ext_rubq2_test_002018,RuBQ_2.0,test,2018,direct_ru,direct_ru_candidate,"Кто сыграл Бормана в народном телесериале ""Семнадцать мгновений весны""","Who played Bormann in the popular television series "" Seventeen moments of spring""",qualifier_constraint,,1,True,Q582152,SELECT ?answer WHERE { wd:Q472018 p:P161 [ ps:P161 ?answer; pq:P453 wd:Q76367 ] }
ext_rubq2_test_002019,RuBQ_2.0,test,2019,direct_ru,direct_ru_candidate,Какой науке посвятили себя Зинин и Бертолле,What science has devoted himself Zinin and Bertolli,multi_constraint,,1,True,Q2329,SELECT ?answer WHERE { wd:Q520792 wdt:P101 ?answer . wd:Q312587 wdt:P101 ?answer . }
ext_rubq2_test_002022,RuBQ_2.0,test,2022,direct_ru,direct_ru_candidate,Какая настоящая фамилия И.В.Сталина,What is the real name of Stalin,multi_constraint,,1,True,Q40199570,SELECT ?answer WHERE { wd:Q855 wdt:P734 ?answer . MINUS { wd:Q855 p:P734 [ ps:P734 ?answer; ?prop wd:Q61002 ] . } }
ext_rubq2_test_002023,RuBQ_2.0,test,2023,direct_ru,direct_ru_candidate,"В каком виде спорта успехов добились учёный Нильс Бор и его брат Харальд, игравший за сборную Дании","In what sport did the scientist Niels Bohr and his brother Harald, who played for the Danish national team, achieve success",multi_constraint,,1,True,Q2736,SELECT ?answer WHERE { wd:Q7085 wdt:P641 ?answer . wd:Q310009 wdt:P641 ?answer }
ext_rubq2_test_002024,RuBQ_2.0,test,2024,direct_ru,direct_ru_candidate,В каком клубе завершил свою карьеру легендарный хоккеист Уэйн Гретцки?,Which club did legendary hockey player Wayne Gretzky end his career at?,"ranking, qualifier_constraint",,1,True,Q188984,SELECT ?answer WHERE { wd:Q209518 p:P54 [ ps:P54 ?answer; pq:P582 ?ending ] . } ORDER BY DESC(?ending) LIMIT 1
ext_rubq2_test_002025,RuBQ_2.0,test,2025,direct_ru,direct_ru_candidate,Как в 1987 году назывался город Набережные Челны?,What was the name of the city of Naberezhnye Chelny in 1987?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q95041 p:P1448 [ ps:P1448 ?answer; pq:P580 ?begin ] . wd:Q95041 p:P1448 [ ps:P1448 ?answer; pq:P582 ?end ] . FILTER (YEAR(?begin) <= 1987) FILTER (YEAR(?end) >= 1987) }
ext_rubq2_test_002028,RuBQ_2.0,test,2028,direct_ru,direct_ru_candidate,Как назывался город Алма-Ата до 1921 г.?,What was the name of the city of Alma-ATA before 1921?,multi_constraint,,2,True,,SELECT ?answer WHERE { wd:Q35493 p:P1448 [ ps:P1448 ?answer; pq:P582 ?end ] . FILTER (YEAR(?end) = 1921) }
ext_rubq2_test_002029,RuBQ_2.0,test,2029,direct_ru,direct_ru_candidate,Как раньше назывался город Краснодар?,What was the name of the city of Krasnodar before?,qualifier_constraint,,3,True,,SELECT ?answer WHERE { wd:Q3646 p:P1448 [ps:P1448 ?answer; pq:P582 ?smth] }
ext_rubq2_test_002031,RuBQ_2.0,test,2031,direct_ru,direct_ru_candidate,"Кто из участников группы ""АББА"" был блондинкой?","Which of the ""ABBA"" band members was a blonde?",multi_constraint,,1,True,Q173144,SELECT ?answer WHERE { wd:Q18233 wdt:P527 ?answer . ?answer wdt:P1884 wd:Q202466 }
ext_rubq2_test_002032,RuBQ_2.0,test,2032,direct_ru,direct_ru_candidate,"Какая из башен стоит на Соборной площади, которую часто называют Поле чудес?","Which of the towers stands on the Cathedral square, which is often called the Field of miracles?","reverse_relation, multi_constraint",,1,True,Q39054,SELECT ?answer WHERE { ?answer wdt:P31/wdt:P279* wd:Q12518 . ?answer wdt:P669 wd:Q750245 }
ext_rubq2_test_002033,RuBQ_2.0,test,2033,direct_ru,direct_ru_candidate,"Какой футболист в 2004 году получил ""Золотой мяч""?",Which player received the Golden ball in 2004?,qualifier_constraint,,1,True,Q41244,"SELECT ?answer WHERE { wd:Q166177 p:P1346 [ ps:P1346 ?answer; pq:P585 ""2004-01-01T00:00:00+00:00""^^xsd:dateTime] . }"
ext_rubq2_test_002035,RuBQ_2.0,test,2035,direct_ru,direct_ru_candidate,Какая компания слилась с компанией Exxon для создания крупнейшей нефтяной корпорации?,Which company merged with Exxon to create the largest oil Corporation?,"negation_or_exclusion, single_hop",1.0,1,True,Q3088656,SELECT ?answer WHERE { wd:Q156238 wdt:P155 ?answer . FILTER (?answer not in (wd:Q4781944)) }
ext_rubq2_test_002038,RuBQ_2.0,test,2038,direct_ru,direct_ru_candidate,В каком городе проходит Открытый чемпионат Австралии по теннису?,Which city hosts the Australian Open tennis championship?,multi_constraint,,1,True,Q3141,SELECT ?answer WHERE { wd:Q60874 wdt:P276 [ wdt:P131* ?answer ] . ?answer wdt:P31 wd:Q515 }
ext_rubq2_test_002039,RuBQ_2.0,test,2039,direct_ru,direct_ru_candidate,Команда какой страны стала победительницей первого чемпионата мира по футболу?,Which country's team won the first world Cup?,multi_hop,2.0,1,True,Q77,SELECT ?answer WHERE { wd:Q48432 wdt:P1346 [ wdt:P17 ?answer ] }
ext_rubq2_test_002043,RuBQ_2.0,test,2043,direct_ru,direct_ru_candidate,"Какая фамилия была у издателя, выпускавшего популярный дореволюционный журнал ""Нива""?","What was the last name of the publisher who published the popular pre-revolutionary magazine ""Niva""?",multi_hop,2.0,1,True,Q16876462,SELECT ?answer WHERE { wd:Q4318426 wdt:P123 [ wdt:P734 ?answer ] }
ext_rubq2_test_002045,RuBQ_2.0,test,2045,direct_ru,direct_ru_candidate,"Какая актриса снялась в главных ролях в фильмах ""Фанфан-Тюльпан"" и ""Собор Парижской Богоматери""?","Which actress starred in the main roles in the films ""Fanfan-Tulip ""and""Notre Dame""?",multi_constraint,,1,True,Q56009,SELECT ?answer WHERE { wd:Q1193923 wdt:P161 ?answer . wd:Q1395528 wdt:P161 ?answer }
ext_rubq2_test_002047,RuBQ_2.0,test,2047,direct_ru,direct_ru_candidate,Действие какой пьесы Шекспира происходит в Эльсиноре?,What Shakespeare play is set in Elsinore?,"reverse_relation, multi_constraint",,1,True,Q41567,SELECT ?answer WHERE { ?answer wdt:P50 wd:Q692 . ?answer wdt:P840 wd:Q26881 }
ext_rubq2_test_002049,RuBQ_2.0,test,2049,direct_ru,direct_ru_candidate,Какое женское имя прославило композитора Матвея Блантера?,What female name glorified the composer Matvey Blanter?,multi_hop,2.0,1,True,Q17317988,SELECT ?answer WHERE { wd:Q928993 wdt:P800 [ wdt:P138 ?answer ] . }
ext_rubq2_test_002050,RuBQ_2.0,test,2050,direct_ru,direct_ru_candidate,"Кто из участников ""Летающего цирка Монти Пайтона"" родился в США?",Which of the participants in Monty Python's Flying circus was born in the United States?,multi_constraint,,1,True,Q25078,SELECT ?answer WHERE { wd:Q16401 wdt:P161 ?answer . ?answer wdt:P19 [ wdt:P17 wd:Q30 ] }
ext_rubq2_test_002052,RuBQ_2.0,test,2052,direct_ru,direct_ru_candidate,"Кто сыграл князя Андрея Болконского в фильме С. Ф. Бондарчука ""Война и мир""?","Who played Prince Andrei Bolkonsky in S. F. Bondarchuk's film ""War and peace""?",qualifier_constraint,,1,True,Q312483,SELECT ?answer WHERE { wd:Q845176 p:P161 [ ps:P161 ?answer; pq:P453 wd:Q2737140 ] }
ext_rubq2_test_002053,RuBQ_2.0,test,2053,direct_ru,direct_ru_candidate,В каком музыкальном направлении прославились Элла Фицджеральд и Билли Холидей?,In what musical direction did Ella Fitzgerald and Billie holiday become famous?,multi_constraint,,1,True,Q8341,SELECT ?answer WHERE { wd:Q1768 wdt:P136 ?answer . wd:Q104358 wdt:P136 ?answer }
ext_rubq2_test_002054,RuBQ_2.0,test,2054,direct_ru,direct_ru_candidate,"Какой советский футболист получил ""Золотой мяч"" в 1986 году?",Which Soviet football player received the Golden ball in 1986?,qualifier_constraint,,1,True,Q311410,"SELECT ?answer WHERE { wd:Q166177 p:P1346 [ ps:P1346 ?answer; pq:P585 ""1986-01-01T00:00:00+00:00""^^xsd:dateTime ] }"
ext_rubq2_test_002055,RuBQ_2.0,test,2055,direct_ru,direct_ru_candidate,Что является результатом слияния Бий-Хема и Ка-Хема?,What is the result of the confluence of the BII-Khem and Ka-Khem?,multi_constraint,,1,True,Q78707,SELECT ?answer WHERE { wd:Q1511505 wdt:P403 ?answer . wd:Q1548748 wdt:P403 ?answer }
ext_rubq2_test_002056,RuBQ_2.0,test,2056,direct_ru,direct_ru_candidate,Кто сыграл князя Дракулу в одноимённом фильме в 1958 году,Who played Prince Dracula in the film of the same name in 1958,qualifier_constraint,,1,True,Q180338,SELECT ?answer WHERE { wd:Q642842 p:P161 [ ps:P161 ?answer; pq:P453 wd:Q3266236 ] }
ext_rubq2_test_002057,RuBQ_2.0,test,2057,direct_ru,direct_ru_candidate,Какая из муз покровительствовала танцам,"Which of the muses, patron of dancing","reverse_relation, multi_constraint",,1,True,Q104042,SELECT ?answer WHERE { ?answer wdt:P31 wd:Q66016 . ?answer wdt:P101 wd:Q11639 }
