benchmark_id,source_dataset,source_split,source_example_id,import_mode,use_role,question_ru,question_en_original,reasoning_type,hop_count,expected_cardinality,is_answerable,gold_qids,formal_query
ext_mkqa_train_7423675480415732989,MKQA,train,7423675480415732989,template_transfer,reconstruction_candidate,когда был продан первый компьютер в магазинах,when was the first computer sold in stores,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_-4301027835465649677,MKQA,train,-4301027835465649677,template_transfer,reconstruction_candidate,сколько миль до сью-фоллс южная дакота,how many miles to sioux falls south dakota,"temporal_or_duration, count",,1,False,,
ext_mkqa_train_4086645434591201078,MKQA,train,4086645434591201078,template_transfer,reconstruction_candidate,Из каких двух частей состоит нервная система,what are two parts of the nervous system,single_hop_or_simple_open_qa,,2,True,"Q47273, Q169953",
ext_mkqa_train_-6103945279309436945,MKQA,train,-6103945279309436945,template_transfer,reconstruction_candidate,Кто был последним из игроков НБА попавшим в лигу из средней школы,who was the last nba player drafted out of high school,single_hop_or_simple_open_qa,,4,True,"Q314822, Q720679, Q722629, Q49692513",
ext_mkqa_train_-5741181354494823999,MKQA,train,-5741181354494823999,template_transfer,reconstruction_candidate,как называется новая песня Тейлор Свифт,what is the name of taylor swift's new song,single_hop_or_simple_open_qa,,4,True,"Q64590371, Q63342060, Q64596218, Q66382926",
ext_mkqa_train_2445603124392568651,MKQA,train,2445603124392568651,template_transfer,reconstruction_candidate,кто снял willy wonka and the chocolate factory,who made willy wonka and the chocolate factory,single_hop_or_simple_open_qa,,2,True,"Q1380505, Q25161",
ext_mkqa_train_-7740672385454005000,MKQA,train,-7740672385454005000,template_transfer,reconstruction_candidate,Какие 10 крупнейших городов в Соединенных Штатах,what are the top 10 largest cities in united states,single_hop_or_simple_open_qa,,5,True,"Q1297, Q16555, Q60, Q16556, Q65",
ext_mkqa_train_-367478641468782313,MKQA,train,-367478641468782313,template_transfer,reconstruction_candidate,когда вышла оригинальная книга джунглей,when did the original jungle book come out,temporal_or_duration,,2,True,,
ext_mkqa_train_-8458334211040183051,MKQA,train,-8458334211040183051,template_transfer,reconstruction_candidate,кто написал песню living on a prayer,who wrote the song living on a prayer,single_hop_or_simple_open_qa,,2,True,"Q453987, Q150916",
ext_mkqa_train_-1159080113824315253,MKQA,train,-1159080113824315253,template_transfer,reconstruction_candidate,сколько сезонов в рик и морти,how many seasons are in rick and morty,"set_intersection_or_multi_constraint, count",,1,True,,
ext_mkqa_train_-4448462803531673522,MKQA,train,-4448462803531673522,template_transfer,reconstruction_candidate,когда конгресс утвердил декларацию независимости,when did congress approve the declaration of independence,temporal_or_duration,,2,True,,
ext_mkqa_train_4318423661438785822,MKQA,train,4318423661438785822,template_transfer,reconstruction_candidate,как называется когда набираешь больше 21-го в блэкджек,what is it called when you go over 21 in blackjack,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_7268042447892190728,MKQA,train,7268042447892190728,template_transfer,reconstruction_candidate,когда была выпущена мне остаться или уйти,when was should i stay or should i go released,temporal_or_duration,,2,True,,
ext_mkqa_train_-7673400936777678686,MKQA,train,-7673400936777678686,template_transfer,reconstruction_candidate,на каких языках разговаривают на шри ланке,what are the languages spoken in sri lanka,single_hop_or_simple_open_qa,,2,True,"Q13267, Q5885",
ext_mkqa_train_8173596466316951072,MKQA,train,8173596466316951072,template_transfer,reconstruction_candidate,когда в последний раз Bengals были на Cупербоуле,when was the last time the bengals were in the super bowl,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_-6218384608200546469,MKQA,train,-6218384608200546469,template_transfer,reconstruction_candidate,"Кто главные герои в ""Гордость и предубеждение""?",who are the main characters in pride and prejudice,set_intersection_or_multi_constraint,,5,True,"Q2223341, Q6929362, Q2198673, Q2207092, Q4390263",
ext_mkqa_train_-5836475245107120197,MKQA,train,-5836475245107120197,template_transfer,reconstruction_candidate,Кто лучший в мире вратарь в футболе,who is the best goalkeeper in the world in football,single_hop_or_simple_open_qa,,5,True,"Q969423, Q68060, Q160472, Q150268, Q73360",
ext_mkqa_train_-5999693625503640387,MKQA,train,-5999693625503640387,template_transfer,reconstruction_candidate,"Где снимали телевизионное шоу ""Уолтоны""",where was the tv show the waltons filmed,single_hop_or_simple_open_qa,,5,True,"Q49, Q30, Q1370, Q99, Q39561",
ext_mkqa_train_-7059085327774987280,MKQA,train,-7059085327774987280,template_transfer,reconstruction_candidate,где будут проходить следующие Олимпийские игры,where are the next olympics going to be held,single_hop_or_simple_open_qa,,2,True,"Q1490, Q17",
ext_mkqa_train_3602314723071611495,MKQA,train,3602314723071611495,template_transfer,reconstruction_candidate,когда была сделана первая пара обуви,when was the first pair of shoes made,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_-5562398787614534962,MKQA,train,-5562398787614534962,template_transfer,reconstruction_candidate,кто играл в фильме старик и море,who starred in the movie the old man and the sea,set_intersection_or_multi_constraint,,4,True,"Q4973777, Q71275, Q315864, Q83484",
ext_mkqa_train_516837182992389871,MKQA,train,516837182992389871,template_transfer,reconstruction_candidate,кто играет филлис в молодые и дерзкие,who plays phyllis on the young and the restless,set_intersection_or_multi_constraint,,3,True,"Q7416719, Q433091, Q529670",
ext_mkqa_train_-8736636849047411907,MKQA,train,-8736636849047411907,template_transfer,reconstruction_candidate,кто озвучивает эльзу в холодном сердце,who does the voice of elsa in frozen,single_hop_or_simple_open_qa,,2,True,"Q20740624, Q157400",
ext_mkqa_train_8526316445048986748,MKQA,train,8526316445048986748,template_transfer,reconstruction_candidate,где снимали фильм побег из шоушенка,where was the movie the shawshank redemption filmed,single_hop_or_simple_open_qa,,3,True,"Q2898265, Q1397, Q841979",
ext_mkqa_train_5562092876461750686,MKQA,train,5562092876461750686,template_transfer,reconstruction_candidate,покажи мне актёрский состав Финеаса и Ферба,show me the cast of phineas and ferb,set_intersection_or_multi_constraint,,5,True,"Q312531, Q935609, Q948952, Q290744, Q127471",
ext_mkqa_train_2965830991981552118,MKQA,train,2965830991981552118,template_transfer,reconstruction_candidate,кто является стартовым квотербэком vikings,who's the starting quarterback for the vikings,single_hop_or_simple_open_qa,,2,True,"Q7441197, Q431248",
ext_mkqa_train_-2810862404363674386,MKQA,train,-2810862404363674386,template_transfer,reconstruction_candidate,когда в последний раз хорнетс выходили в плей офф,when was the last time the hornets made the playoffs,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_3119531755108222951,MKQA,train,3119531755108222951,template_transfer,reconstruction_candidate,"Когда в последний раз ""Пёрдью"" побеждали в национальном чемпионате",when was the last time purdue won a national championship,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_-8997218697282168906,MKQA,train,-8997218697282168906,template_transfer,reconstruction_candidate,какая мера используется для измерения массы в метрической системе,which unit is used to measure mass in the metric system,single_hop_or_simple_open_qa,,2,True,"Q11570, Q41803",
ext_mkqa_train_-7931234188600504200,MKQA,train,-7931234188600504200,template_transfer,reconstruction_candidate,где был снят фильм летнее место,where was the movie a summer place filmed,single_hop_or_simple_open_qa,,2,True,"Q30, Q99",
ext_mkqa_train_-614959085297785430,MKQA,train,-614959085297785430,template_transfer,reconstruction_candidate,когда вышел последний эпизод game of thrones,when did the last episode of game of thrones air,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_5458366148256998128,MKQA,train,5458366148256998128,template_transfer,reconstruction_candidate,когда была написана и опубликована Ромео и Джульетта,when was romeo and juliet written and published,"temporal_or_duration, set_intersection_or_multi_constraint",,1,True,,
ext_mkqa_train_7962515069599211151,MKQA,train,7962515069599211151,template_transfer,reconstruction_candidate,кто поет песню story of my life,who sings the song story of my life,single_hop_or_simple_open_qa,,2,True,"Q146027, Q919565",
ext_mkqa_train_-5357805991340028761,MKQA,train,-5357805991340028761,template_transfer,reconstruction_candidate,кто играл в фильме Большое разочарование,who played in the movie the big chill,single_hop_or_simple_open_qa,,5,True,"Q105825, Q372311, Q106706, Q105817, Q299317",
ext_mkqa_train_2073852903221401270,MKQA,train,2073852903221401270,template_transfer,reconstruction_candidate,кто поёт girl you'll be a woman soon,who sings girl you'll be a woman soon,single_hop_or_simple_open_qa,,4,True,"Q82238, Q294531, Q175362, Q3157397",
ext_mkqa_train_-6323852387160116440,MKQA,train,-6323852387160116440,template_transfer,reconstruction_candidate,баскетбольная команда Нью-Йорка,what is the basketball team for new york,single_hop_or_simple_open_qa,,2,True,"Q131364, Q572134",
ext_mkqa_train_-8540095518249836591,MKQA,train,-8540095518249836591,template_transfer,reconstruction_candidate,где снимался фильм Куда не долетают и орлы,where was the film where eagles dare filmed,"negation_or_exclusion, set_intersection_or_multi_constraint",,3,True,"Q40, Q980, Q877023",
ext_mkqa_train_-7917525074407677836,MKQA,train,-7917525074407677836,template_transfer,reconstruction_candidate,у кого больше всего очков в нхл,who is the best scorer in the nhl,comparison_or_superlative,,2,True,"Q1693680, Q209518",
ext_mkqa_train_-6361620179818287774,MKQA,train,-6361620179818287774,template_transfer,reconstruction_candidate,где в Австралии находится Грэйт-Ошен-роуд,where is the great ocean road in australia,single_hop_or_simple_open_qa,,2,True,"Q74046, Q408",
ext_mkqa_train_6178525411886667879,MKQA,train,6178525411886667879,template_transfer,reconstruction_candidate,как зовут актёра который играет бильбо бэггинса,who is the actor that plays bilbo baggins,single_hop_or_simple_open_qa,,3,True,"Q223091, Q15487822, Q309486",
ext_mkqa_train_3291761456115217739,MKQA,train,3291761456115217739,template_transfer,reconstruction_candidate,кто озвучивает Закусочная Боба,who does the voice of bob's burgers,single_hop_or_simple_open_qa,,5,True,"Q320185, Q320178, Q316678, Q276273, Q272927",
ext_mkqa_train_-1109399901384006898,MKQA,train,-1109399901384006898,template_transfer,reconstruction_candidate,где начиналась и заканчивалась река Нил,where did the nile river start and end,set_intersection_or_multi_constraint,,2,True,"Q4918, Q115",
ext_mkqa_train_-8476490772013155324,MKQA,train,-8476490772013155324,template_transfer,reconstruction_candidate,в какой части света находится нью йорк,where is new york located in the world,single_hop_or_simple_open_qa,,3,True,"Q1384, Q30, Q49",
ext_mkqa_train_-6562547467326041532,MKQA,train,-6562547467326041532,template_transfer,reconstruction_candidate,кто являются членами группы Starship,who are the members of the band starship,single_hop_or_simple_open_qa,,3,True,"Q6838805, Q229881, Q5296724",
ext_mkqa_train_-7471278279831659485,MKQA,train,-7471278279831659485,template_transfer,reconstruction_candidate,где сняли цену удачи,where do they tape the price is right,single_hop_or_simple_open_qa,,4,True,"Q30, Q99, Q5009284, Q65",
ext_mkqa_train_6555857198606705835,MKQA,train,6555857198606705835,template_transfer,reconstruction_candidate,кто пел сидя на вершине мира,who sang sitting on top of the world,single_hop_or_simple_open_qa,,5,True,"Q203736, Q188969, Q465636, Q212533, Q5287135",
ext_mkqa_train_2751241199268467621,MKQA,train,2751241199268467621,template_transfer,reconstruction_candidate,когда в последний раз milwaukee brewers выигрывали мировые серии,when was the last time milwaukee brewers won a world series,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_-333621140103822077,MKQA,train,-333621140103822077,template_transfer,reconstruction_candidate,как называется новый альбом tool,what's the name of the new tool album,single_hop_or_simple_open_qa,,3,True,"Q66065198, Q66343807",
ext_mkqa_train_-2474594977941723144,MKQA,train,-2474594977941723144,template_transfer,reconstruction_candidate,кто написал песню ghost riders in the sky,who wrote the song ghost riders in the sky,single_hop_or_simple_open_qa,,2,True,"Q2330061, Q3108601",
ext_mkqa_train_767737324563716850,MKQA,train,767737324563716850,template_transfer,reconstruction_candidate,кто имеет наибольшее количество очков в истории высшей лиги,who has the most rbis in major league history,"comparison_or_superlative, count",,1,True,Q215777,
ext_mkqa_train_4905504633348232351,MKQA,train,4905504633348232351,template_transfer,reconstruction_candidate,"Кто сказал ""Лучше любить и потерять любовь, чем вообще никогда не любить""?",who said better to have loved and lost than never loved at all,"negation_or_exclusion, set_intersection_or_multi_constraint",,1,True,Q173869,
ext_mkqa_train_-6089312714829070794,MKQA,train,-6089312714829070794,template_transfer,reconstruction_candidate,где проходила семилетняя война,where did the seven years war take place,single_hop_or_simple_open_qa,,3,True,"Q668, Q46, Q49",
ext_mkqa_train_-606293380711529770,MKQA,train,-606293380711529770,template_transfer,reconstruction_candidate,кто сыграл в фильме Полицейский и бандит,who played in the movie smokey and the bandit,set_intersection_or_multi_constraint,,6,True,"Q927415, Q712914, Q454200, Q1056114, Q187033, Q202148",
ext_mkqa_train_-601343259055032720,MKQA,train,-601343259055032720,template_transfer,reconstruction_candidate,кто является самым высокооплачиваемым игроком НБА,who's the highest paid player in the nba,single_hop_or_simple_open_qa,,2,True,"Q29545, Q352159",
ext_mkqa_train_7672382285224467664,MKQA,train,7672382285224467664,template_transfer,reconstruction_candidate,кто поет in the jungle the mighty jungle,who sings in the jungle the mighty jungle,single_hop_or_simple_open_qa,,2,True,"Q28231, Q838764",
ext_mkqa_train_-699408888972542332,MKQA,train,-699408888972542332,template_transfer,reconstruction_candidate,сколько лет Джесси в шоу Джесси,how old is jessie in the show jessie,count,,2,True,,
ext_mkqa_train_-2301944692825318828,MKQA,train,-2301944692825318828,template_transfer,reconstruction_candidate,кто пел and i will always love you,who sang and i will always love you,single_hop_or_simple_open_qa,,2,True,"Q180453, Q34389",
ext_mkqa_train_-1931550531319950209,MKQA,train,-1931550531319950209,template_transfer,reconstruction_candidate,кто озвучивает дашу путешественницу,who plays the voice of dora the explorer,single_hop_or_simple_open_qa,,3,True,"Q5511410, Q5017918, Q6376744",
ext_mkqa_train_2924701417029822668,MKQA,train,2924701417029822668,template_transfer,reconstruction_candidate,когда he leafs выиграли кубок стэнли,when did the leafs win the stanley cup,temporal_or_duration,,5,True,,
ext_mkqa_train_-8652010803214010031,MKQA,train,-8652010803214010031,template_transfer,reconstruction_candidate,"Кто сыграл главные роли в оригинальном ""Старски и Хатч""",who starred in the original starsky and hutch,set_intersection_or_multi_constraint,,5,True,"Q601922, Q527306, Q282820, Q727752, Q3431313",
ext_mkqa_train_-520979492398501417,MKQA,train,-520979492398501417,template_transfer,reconstruction_candidate,Где находятся все Диснейленды,where are all of the disney parks located,single_hop_or_simple_open_qa,,7,True,"Q90, Q49247, Q1490, Q8646, Q49233, Q99",
ext_mkqa_train_1085920309962998351,MKQA,train,1085920309962998351,template_transfer,reconstruction_candidate,когда в последний раз арсенал выигрывал у ливерпуля,when was the last time arsenal beat liverpool,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_-4652043533703669367,MKQA,train,-4652043533703669367,template_transfer,reconstruction_candidate,кто жюри в Танцах со звездами,who are the judges on dancing with the stars,single_hop_or_simple_open_qa,,4,True,"Q4979416, Q232646, Q2346099, Q6521794",
ext_mkqa_train_-6183603390378662749,MKQA,train,-6183603390378662749,template_transfer,reconstruction_candidate,последний раз когда the mets были в мировой серии,last time the mets were in the world series,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_6667873178026435925,MKQA,train,6667873178026435925,template_transfer,reconstruction_candidate,на каком канале транслируется Лига Чемпионов УЕФА,what channel is the uefa champions league on,single_hop_or_simple_open_qa,,2,True,"Q731824, Q688333",
ext_mkqa_train_-6209279742812700651,MKQA,train,-6209279742812700651,template_transfer,reconstruction_candidate,где будет проходить кубок мира по регби 2023,where is the 2023 rugby world cup being held,single_hop_or_simple_open_qa,,2,True,"Q142, Q46",
ext_mkqa_train_8074161244885548670,MKQA,train,8074161244885548670,template_transfer,reconstruction_candidate,какой сорт сыра используют в пицце,what kind of cheese is used in pizza,single_hop_or_simple_open_qa,,5,True,"Q1900114, Q14088, Q217525, Q155922, Q7362740",
ext_mkqa_train_1127235491101654683,MKQA,train,1127235491101654683,template_transfer,reconstruction_candidate,у кого самый высокий Batting average в 2017 году,who has the highest batting average in 2017,"comparison_or_superlative, temporal_or_duration",,1,True,Q2997263,
ext_mkqa_train_-6207630054130498138,MKQA,train,-6207630054130498138,template_transfer,reconstruction_candidate,который получил четверную двойку в НБА,who has gotten a quadruple double in the nba,single_hop_or_simple_open_qa,,4,True,"Q449245, Q961786, Q273256, Q211876",
ext_mkqa_train_7917904316438471635,MKQA,train,7917904316438471635,template_transfer,reconstruction_candidate,кто выиграл Женский баскетбольный турнир NCAA Division в прошлом году,who won the college women's basketball championship last year,temporal_or_duration,,2,True,"Q178848, Q16147656",
ext_mkqa_train_3947524562237613038,MKQA,train,3947524562237613038,template_transfer,reconstruction_candidate,какое самое кассовое кино в сша,what is the highest grossing movie in the united states,comparison_or_superlative,,2,True,"Q23781155, Q2875",
ext_mkqa_train_1426570238063931737,MKQA,train,1426570238063931737,template_transfer,reconstruction_candidate,какой самый наименее населенный штат в юнионе?,what is the least populated state in the union,comparison_or_superlative,,2,True,"Q797, Q1214",
ext_mkqa_train_-6879900965226022841,MKQA,train,-6879900965226022841,template_transfer,reconstruction_candidate,как зовут the american pickers,what are the names of the american pickers,single_hop_or_simple_open_qa,,3,True,"Q588902, Q16843143, Q16195871",
ext_mkqa_train_-1341548093563888797,MKQA,train,-1341548093563888797,template_transfer,reconstruction_candidate,где снят фильм in the heat of the night,where was the movie in the heat of the night filmed,single_hop_or_simple_open_qa,,4,True,"Q49, Q30, Q1204, Q5690",
ext_mkqa_train_6323413886525189681,MKQA,train,6323413886525189681,template_transfer,reconstruction_candidate,когда был снят оригинальный night of the living dead,where was the original night of the living dead filmed,temporal_or_duration,,4,True,"Q1400, Q30, Q49, Q1134130",
ext_mkqa_train_7204103577815612274,MKQA,train,7204103577815612274,template_transfer,reconstruction_candidate,у кого больше всего блоков в истории НБА,who has the most blocks in nba history,comparison_or_superlative,,2,True,"Q2565541, Q193020",
ext_mkqa_train_-5180757683945661917,MKQA,train,-5180757683945661917,template_transfer,reconstruction_candidate,когда вышла donkey kong country returns,when did donkey kong country returns come out,temporal_or_duration,,2,True,,
ext_mkqa_train_7313088452108061108,MKQA,train,7313088452108061108,template_transfer,reconstruction_candidate,когда в последний раз маринерс выходили в плей офф,when is the last time the mariners made the playoffs,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_642009532902392263,MKQA,train,642009532902392263,template_transfer,reconstruction_candidate,какой язык общения основной в Фиджи,what is the main language spoken in fiji,single_hop_or_simple_open_qa,,2,True,"Q1860, Q33295",
ext_mkqa_train_3224730403616581424,MKQA,train,3224730403616581424,template_transfer,reconstruction_candidate,какой штат самый богатый в сша,what is the richest state in the usa,comparison_or_superlative,,2,True,Q1391,
ext_mkqa_train_8991334104937900326,MKQA,train,8991334104937900326,template_transfer,reconstruction_candidate,"когда вышел фильм ""Король Лев""?",when did the movie the lion king come out,temporal_or_duration,,2,True,,
ext_mkqa_train_2887078091561872532,MKQA,train,2887078091561872532,template_transfer,reconstruction_candidate,что это за животное eileen из regular show,what kind of animal is eileen from regular show,single_hop_or_simple_open_qa,,2,True,"Q199758, Q3189180",
ext_mkqa_train_-1365631326110617242,MKQA,train,-1365631326110617242,template_transfer,reconstruction_candidate,кто был в большей части команд в нба,who has been on the most teams in the nba,single_hop_or_simple_open_qa,,4,True,"Q511111, Q250343, Q2342369, Q2568283",
ext_mkqa_train_9155046575550322464,MKQA,train,9155046575550322464,template_transfer,reconstruction_candidate,сколько миль это от Ноксвилла Теннесси до Нэшвилла Теннесси,how many miles is it from knoxville tennessee to nashville tennessee,"temporal_or_duration, count",,1,True,,
ext_mkqa_train_1382001459812186727,MKQA,train,1382001459812186727,template_transfer,reconstruction_candidate,когда в этом году будет проходить Железный кубок,where is the iron bowl played this year,temporal_or_duration,,4,True,"Q30, Q173, Q49",
ext_mkqa_train_6028743619699232140,MKQA,train,6028743619699232140,template_transfer,reconstruction_candidate,когда вышел первый фильм Оно по Стивену Кингу,when did the first stephen kings it come out,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_128210777148524352,MKQA,train,128210777148524352,template_transfer,reconstruction_candidate,"кто пел песню ""By the Rivers of Babylon""?",who sang the song by the rivers of babylon,single_hop_or_simple_open_qa,,2,True,"Q156298, Q1812589",
ext_mkqa_train_8351660399007917209,MKQA,train,8351660399007917209,template_transfer,reconstruction_candidate,кто поет ready or not here i come,who sings ready or not here i come,single_hop_or_simple_open_qa,,2,True,"Q159329, Q2000558",
ext_mkqa_train_-1958841516105027495,MKQA,train,-1958841516105027495,template_transfer,reconstruction_candidate,кто сыграл в однажды за один раз,who played in one day at a time,single_hop_or_simple_open_qa,,8,True,"Q266917, Q3550354, Q452475, Q270382, Q979778, Q28466230, Q62032222, Q1268679",
ext_mkqa_train_3054137131116991748,MKQA,train,3054137131116991748,template_transfer,reconstruction_candidate,кто набрал наибольшее количество очков в одной игре,who scored the most points in one game,"comparison_or_superlative, count",,1,False,,
ext_mkqa_train_-8383065589088073806,MKQA,train,-8383065589088073806,template_transfer,reconstruction_candidate,в каком году вышел фильм color purple,what year did the movie color purple come out,temporal_or_duration,,2,True,,
ext_mkqa_train_-2956641537065714260,MKQA,train,-2956641537065714260,template_transfer,reconstruction_candidate,какой 50-й штат Соединенных Штатов,what is the 50th state of the united states,single_hop_or_simple_open_qa,,2,True,"Q782, Q797",
ext_mkqa_train_-7366388301296788991,MKQA,train,-7366388301296788991,template_transfer,reconstruction_candidate,кто играл Питера Пэна в оригинальном фильме,who played peter pan in the original movie,single_hop_or_simple_open_qa,,2,True,"Q712955, Q285483",
ext_mkqa_train_2137982139849145838,MKQA,train,2137982139849145838,template_transfer,reconstruction_candidate,когда вышел queen of the damned,when did queen of the damned come out,temporal_or_duration,,2,True,,
ext_mkqa_train_-1632922854823814808,MKQA,train,-1632922854823814808,template_transfer,reconstruction_candidate,когда вышел первый фильм властелин колец,when did the first lord of the rings movie come out,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_-3579090696093321862,MKQA,train,-3579090696093321862,template_transfer,reconstruction_candidate,чье лицо на купюре в один доллар,who's face is on the one dollar bill,single_hop_or_simple_open_qa,,2,True,Q23,
ext_mkqa_train_3684626119941024381,MKQA,train,3684626119941024381,template_transfer,reconstruction_candidate,каковы пять боро нью йорка,what is the five boroughs of new york,single_hop_or_simple_open_qa,,5,True,"Q18419, Q18432, Q11299, Q18424, Q18426",
ext_mkqa_train_5133683050371385500,MKQA,train,5133683050371385500,template_transfer,reconstruction_candidate,кто написал you and me against the world,who wrote you and me against the world,single_hop_or_simple_open_qa,,2,True,"Q927415, Q989574",
ext_mkqa_train_-777256859387445496,MKQA,train,-777256859387445496,template_transfer,reconstruction_candidate,когда снят orange is the new black,where did they film orange is the new black,temporal_or_duration,,2,True,"Q1384, Q30",
ext_mkqa_train_-787820270868464766,MKQA,train,-787820270868464766,template_transfer,reconstruction_candidate,когда вышла первая игра серии final fantasy,when did the first final fantasy game come out,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_-3882377811931187829,MKQA,train,-3882377811931187829,template_transfer,reconstruction_candidate,Кто является барабанщиком Red Hot Chili Peppers,who is the drummer of the red hot chili peppers,single_hop_or_simple_open_qa,,3,True,"Q455964, Q269500, Q353316",
ext_mkqa_train_957402776119719443,MKQA,train,957402776119719443,template_transfer,reconstruction_candidate,когда вышла первая серия Фул Хаус,when did the first episode of full house air,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_5671921153779444824,MKQA,train,5671921153779444824,template_transfer,reconstruction_candidate,когда в последний раз detroit lions выиграли плей-офф,when was the last time detroit lions won a playoff game,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_-7334866626119549636,MKQA,train,-7334866626119549636,template_transfer,reconstruction_candidate,сколько всего территорий и провинций в канаде,how many provinces and territories are in canada,"set_intersection_or_multi_constraint, count",,1,True,,
ext_mkqa_train_4405938639955601232,MKQA,train,4405938639955601232,template_transfer,reconstruction_candidate,когда появились первые мобильные телефоны,when did the cell phones first come out,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_-6835757735902415280,MKQA,train,-6835757735902415280,template_transfer,reconstruction_candidate,"когда в последний раз в тампе, флорида был ураган",when was the last hurricane in tampa florida,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_2787459275479998794,MKQA,train,2787459275479998794,template_transfer,reconstruction_candidate,кто играет в the french open finals,who is playing in the french open finals,single_hop_or_simple_open_qa,,2,True,"Q88762, Q10132",
ext_mkqa_train_-1490347864422317368,MKQA,train,-1490347864422317368,template_transfer,reconstruction_candidate,как зовут мать драконов,what is the name of the mother of dragons,single_hop_or_simple_open_qa,,2,True,"Q2708078, Q235132",
ext_mkqa_train_6271348324466812633,MKQA,train,6271348324466812633,template_transfer,reconstruction_candidate,когда в последний раз Бразилия выигрывала Кубок Мира,when did brazil win the last world cup,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_5446063407195680777,MKQA,train,5446063407195680777,template_transfer,reconstruction_candidate,кто играл в фильме on golden pond,who played in the movie on golden pond,single_hop_or_simple_open_qa,,5,True,"Q56016, Q19155, Q41142, Q20973982, Q446717",
ext_mkqa_train_-8331209991864295664,MKQA,train,-8331209991864295664,template_transfer,reconstruction_candidate,когда в последний раз в калифорнии было землетрясение,when was the last time california had an earthquake,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_8930562165757695587,MKQA,train,8930562165757695587,template_transfer,reconstruction_candidate,когда в последний раз Перу была на чемпионате мира,when was the last time peru was in the world cup,"comparison_or_superlative, temporal_or_duration",,1,True,,
ext_mkqa_train_-7522103957766106203,MKQA,train,-7522103957766106203,template_transfer,reconstruction_candidate,кто написал музыку для the lion king,who wrote the music for the lion king,single_hop_or_simple_open_qa,,3,True,"Q298295, Q2808, Q76364",
ext_mkqa_train_1642413496741749230,MKQA,train,1642413496741749230,template_transfer,reconstruction_candidate,когда вышел do they know it's christmas,when was do they know it's christmas released,temporal_or_duration,,2,True,,
ext_mkqa_train_4278466626120134926,MKQA,train,4278466626120134926,template_transfer,reconstruction_candidate,кто самый старый человек когда либо живший,who was the oldest person who ever lived,"comparison_or_superlative, temporal_or_duration",,1,True,Q182260,
ext_mkqa_train_3753239238463281069,MKQA,train,3753239238463281069,template_transfer,reconstruction_candidate,кто написал песню my girl by the temptations,who wrote the song my girl by the temptations,single_hop_or_simple_open_qa,,2,True,"Q310332, Q2117822",
ext_mkqa_train_2258282378639400580,MKQA,train,2258282378639400580,template_transfer,reconstruction_candidate,"Кто спел ""mamas don't let your babies grow up to be cowboys""",who sang mamas don't let your babies grow up to be cowboys,single_hop_or_simple_open_qa,,3,True,"Q206112, Q251287, Q346085",
ext_mkqa_train_-1562763105096057028,MKQA,train,-1562763105096057028,template_transfer,reconstruction_candidate,какая миндальная столица мира,what is the almond capital of the world,single_hop_or_simple_open_qa,,3,True,"Q30, Q18013, Q99",
ext_mkqa_train_8097548797496553229,MKQA,train,8097548797496553229,template_transfer,reconstruction_candidate,"сколько вам должно быть лет, чтобы купить табак в Вермонте",how old do you have to be to buy tobacco in vermont,count,,2,True,,
ext_mkqa_train_-2942400488660841191,MKQA,train,-2942400488660841191,template_transfer,reconstruction_candidate,кто снимался в фильме Увлечение Стеллы,who played in stella got her groove back,single_hop_or_simple_open_qa,,5,True,"Q232120, Q6831480, Q49001, Q234544, Q534006",
ext_mkqa_train_-8484496945095191237,MKQA,train,-8484496945095191237,template_transfer,reconstruction_candidate,кто назначил текущих членов the supreme court,who appointed the current members of the supreme court,single_hop_or_simple_open_qa,,6,True,"Q22686, Q207, Q23505, Q1124, Q76",
ext_mkqa_train_7320351552419433240,MKQA,train,7320351552419433240,template_transfer,reconstruction_candidate,кто поет killing me softly with his song,who sings killing me softly with his song,single_hop_or_simple_open_qa,,2,True,"Q159329, Q231484",
