benchmark_id,source_dataset,source_split,source_example_id,import_mode,use_role,question_ru,question_en_original,reasoning_type,hop_count,expected_cardinality,is_answerable,gold_qids,formal_query
ext_rubq2_dev_006866,RuBQ_2.0,dev,6866,direct_ru,direct_ru_candidate,В каком году образована Кубанская область?,In what year was the Kuban region formed?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q1786286 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006867,RuBQ_2.0,dev,6867,direct_ru,direct_ru_candidate,В каком году образована Международная федерация гимнастики FIG?,In what year was the international gymnastics Federation FIG formed?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q379079 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006870,RuBQ_2.0,dev,6870,direct_ru,direct_ru_candidate,В каком году образовано МЧС?,In what year was the Ministry of emergency situations formed?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q2624171 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006871,RuBQ_2.0,dev,6871,direct_ru,direct_ru_candidate,В каком году окончилась Русско-японская война?,In what year did the Russo-Japanese war end?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q159950 wdt:P582 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006874,RuBQ_2.0,dev,6874,direct_ru,direct_ru_candidate,В каком году основан город Владимир?,In what year was the city of Vladimir founded?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q2684 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006875,RuBQ_2.0,dev,6875,direct_ru,direct_ru_candidate,В каком году основан Гугл?,What year was Google founded?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q95 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006877,RuBQ_2.0,dev,6877,direct_ru,direct_ru_candidate,В каком году основана компания Apple?,What year was Apple founded?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q312 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006896,RuBQ_2.0,dev,6896,direct_ru,direct_ru_candidate,В каком году произошел Августовский путч?,In what year did the August putsch take place?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q221382 wdt:P580 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006898,RuBQ_2.0,dev,6898,direct_ru,direct_ru_candidate,В каком году произошел Карибский кризис?,In what year did the Caribbean crisis occur?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q128160 wdt:P580 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006909,RuBQ_2.0,dev,6909,direct_ru,direct_ru_candidate,В каком году родилась Людмила Гурченко?,What year was Lyudmila Gurchenko born?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q68537 wdt:P569 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006910,RuBQ_2.0,dev,6910,direct_ru,direct_ru_candidate,В каком году родилась Мэрилин Монро?,What year was Marilyn Monroe born?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q4616 wdt:P569 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006912,RuBQ_2.0,dev,6912,direct_ru,direct_ru_candidate,В каком году родилась Тамара Синявская?,In what year was Tamara Sinyavskaya born?,multi_constraint,,2,True,,SELECT ?answer WHERE { wd:Q3742244 wdt:P569 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006914,RuBQ_2.0,dev,6914,direct_ru,direct_ru_candidate,В каком году родился Гершвин?,What year was Gershwin born?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q123829 wdt:P569 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006916,RuBQ_2.0,dev,6916,direct_ru,direct_ru_candidate,В каком году родился Чайковский?,In what year was Tchaikovsky born?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q7315 wdt:P569 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006918,RuBQ_2.0,dev,6918,direct_ru,direct_ru_candidate,В каком году вышел фильм Бриллиантовая рука?,In what year was the film the diamond hand released?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q1999930 wdt:P577 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006928,RuBQ_2.0,dev,6928,direct_ru,direct_ru_candidate,В каком году умер Брежнев?,What year did Brezhnev die?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q765165 wdt:P570 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006944,RuBQ_2.0,dev,6944,direct_ru,direct_ru_candidate,В каком году учрежден орден Родительская слава?,In what year was the order of Parental glory established?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q2011676 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006945,RuBQ_2.0,dev,6945,direct_ru,direct_ru_candidate,В каком году учреждена медаль За оборону Сталинграда?,In what year was the medal for the defense of Stalingrad established?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q241821 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006946,RuBQ_2.0,dev,6946,direct_ru,direct_ru_candidate,В каком году учреждена медаль За отвагу на пожаре?,In what year was the medal for bravery in a fire established?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q2443629 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006947,RuBQ_2.0,dev,6947,direct_ru,direct_ru_candidate,В каком году учреждена Международная федерация бадминтона?,In what year was the international badminton Federation established?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q126638 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_006953,RuBQ_2.0,dev,6953,direct_ru,wording_donor,Когда был выпущен айфон 8?,When was the iPhone 8 released?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q29480689 wdt:P571 ?answer . }
ext_rubq2_dev_006957,RuBQ_2.0,dev,6957,direct_ru,wording_donor,Когда был образован Коми-Пермяцкий автономный округ?,When was the Komi-Permyak Autonomous Okrug formed?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q622876 wdt:P571 ?answer . }
ext_rubq2_dev_006958,RuBQ_2.0,dev,6958,direct_ru,wording_donor,Когда был образован Международный паралимпийский комитет?,When was the international Paralympic Committee formed?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q175386 wdt:P571 ?answer . }
ext_rubq2_dev_006960,RuBQ_2.0,dev,6960,direct_ru,wording_donor,Когда был основан Питер?,When was St. Petersburg founded?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q656 wdt:P571 ?answer . }
ext_rubq2_dev_006964,RuBQ_2.0,dev,6964,direct_ru,wording_donor,Когда был учрежден орден Ленина?,When was the order of Lenin established?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q185493 wdt:P571 ?answer . }
ext_rubq2_dev_006968,RuBQ_2.0,dev,6968,direct_ru,wording_donor,Когда появился rambler.ru?,When it appeared rambler.ru?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q1758666 wdt:P571 ?answer . }
ext_rubq2_dev_006972,RuBQ_2.0,dev,6972,direct_ru,wording_donor,Когда была учреждена опричнина?,When was the oprichnina established?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q611162 wdt:P571 ?answer . }
ext_rubq2_dev_006975,RuBQ_2.0,dev,6975,direct_ru,wording_donor,Когда было образовано Временное правительство?,When was the Provisional government formed?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q239543 wdt:P571 ?answer . }
ext_rubq2_dev_006976,RuBQ_2.0,dev,6976,direct_ru,wording_donor,Когда было образовано НКВД РСФСР?,When was the NKVD of the RSFSR formed?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q182449 wdt:P571 ?answer . }
ext_rubq2_dev_006978,RuBQ_2.0,dev,6978,direct_ru,wording_donor,Когда было подписано Мюнхенское соглашение?,When was the Munich agreement signed?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q154255 wdt:P585 ?answer . }
ext_rubq2_dev_006984,RuBQ_2.0,dev,6984,direct_ru,wording_donor,Когда завершились Гуситские войны?,When did the Hussite wars end?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q478301 wdt:P582 ?answer . }
ext_rubq2_dev_006985,RuBQ_2.0,dev,6985,direct_ru,wording_donor,Когда заключен пакт Молотова-Риббентропа?,When was the Molotov-Ribbentrop Pact signed?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q130796 wdt:P585 ?answer . }
ext_rubq2_dev_006995,RuBQ_2.0,dev,6995,direct_ru,wording_donor,Когда образована Единая Россия?,When was United Russia formed?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q151469 wdt:P571 ?answer . }
ext_rubq2_dev_007000,RuBQ_2.0,dev,7000,direct_ru,wording_donor,Когда образованы воздушно десантные войска?,When were the airborne troops formed?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q977436 wdt:P571 ?answer . }
ext_rubq2_dev_007001,RuBQ_2.0,dev,7001,direct_ru,wording_donor,Когда окончилась гражданская война в России?,When did the Russian civil war end?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q79911 wdt:P582 ?answer . }
ext_rubq2_dev_007003,RuBQ_2.0,dev,7003,direct_ru,wording_donor,Когда основаны пограничные войска?,When were the border troops founded?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q1355627 wdt:P571 ?answer . }
ext_rubq2_dev_007009,RuBQ_2.0,dev,7009,direct_ru,wording_donor,Когда произошел Брусиловский прорыв?,When did the Brusilovsky breakthrough occur?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q221967 wdt:P580 ?answer . }
ext_rubq2_dev_007019,RuBQ_2.0,dev,7019,direct_ru,wording_donor,Когда родился Омар Хайям?,When was Omar Khayyam born?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q35900 wdt:P569 ?answer . }
ext_rubq2_dev_007021,RuBQ_2.0,dev,7021,direct_ru,wording_donor,Когда убита Анна Линд?,When was Anna Lind killed?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q208591 wdt:P570 ?answer . }
ext_rubq2_dev_007034,RuBQ_2.0,dev,7034,direct_ru,wording_donor,Какая химическая формула озона?,What is the chemical formula of ozone?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q36933 wdt:P274 ?answer . }
ext_rubq2_dev_007038,RuBQ_2.0,dev,7038,direct_ru,wording_donor,Какова температура плавления ртути?,What is the melting point of mercury?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q925 wdt:P2101 ?answer . }
ext_rubq2_dev_007040,RuBQ_2.0,dev,7040,direct_ru,wording_donor,Какова химическая формула строительного гипса?,What is the chemical formula of building gypsum?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q82658 wdt:P274 ?answer . }
ext_rubq2_dev_007050,RuBQ_2.0,dev,7050,direct_ru,wording_donor,При какой температуре плавится олово?,At what temperature does tin melt?,single_hop,1.0,2,True,,SELECT ?answer WHERE { wd:Q1096 wdt:P2101 ?answer . }
ext_rubq2_dev_007059,RuBQ_2.0,dev,7059,direct_ru,direct_ru_candidate,В каком году было образовано Московское княжество?,In what year was the Moscow Principality established?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q170770 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_007065,RuBQ_2.0,dev,7065,direct_ru,wording_donor,Как долго продолжался первый полет человека в космос?,How long did the first flight of man into space?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q182524 wdt:P2047 ?answer . }
ext_rubq2_dev_007081,RuBQ_2.0,dev,7081,direct_ru,wording_donor,Какая температура замерзания дистиллированной воды?,What is the freezing point of distilled water?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q274959 wdt:P2101 ?answer . }
ext_rubq2_dev_007092,RuBQ_2.0,dev,7092,direct_ru,wording_donor,Какой атомный номер у кремния?,What is the atomic number of silicon?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q670 wdt:P1086 ?answer . }
ext_rubq2_dev_007095,RuBQ_2.0,dev,7095,direct_ru,wording_donor,При какой температуре испаряется пропиленгликоль?,At what temperature does propylene glycol evaporate?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q161495 wdt:P2102 ?answer . }
ext_rubq2_dev_007099,RuBQ_2.0,dev,7099,direct_ru,direct_ru_candidate,Как долго длилось первое российское кругосветное плавание под руководством Крузенштерна?,How long did Krusenstern's first Russian circumnavigation of the globe last?,temporal_or_duration,,2,True,,SELECT ?answer WHERE { wd:Q4349237 wdt:P580 ?begin . wd:Q4349237 wdt:P582 ?end . BIND (xsd:integer(?end - ?begin + 1) AS ?answer). }
ext_rubq2_dev_007103,RuBQ_2.0,dev,7103,direct_ru,direct_ru_candidate,Сколько дней длился штурм Кенигсберга?,How many days did the assault on Konigsberg last?,temporal_or_duration,,1,True,,SELECT ?answer WHERE { wd:Q671528 wdt:P580 ?begin . wd:Q671528 wdt:P582 ?end . BIND (xsd:integer(?end - ?begin + 1) AS ?answer). }
ext_rubq2_dev_007109,RuBQ_2.0,dev,7109,direct_ru,direct_ru_candidate,Сколько лет длилась Ливонская война?,How many years did the Livonian war last?,temporal_or_duration,,1,True,,SELECT ?answer WHERE { wd:Q246863 wdt:P580 ?begin . wd:Q246863 wdt:P582 ?end . BIND (YEAR(?end) - YEAR(?begin) AS ?answer). }
ext_rubq2_dev_007115,RuBQ_2.0,dev,7115,direct_ru,direct_ru_candidate,Сколько лет продолжались Гуситские войны в Чехии?,How many years did the Hussite wars continue in the Czech Republic?,temporal_or_duration,,1,True,,SELECT ?answer WHERE { wd:Q478301 wdt:P580 ?begin . wd:Q478301 wdt:P582 ?end . BIND (YEAR(?end) - YEAR(?begin) AS ?answer). }
ext_rubq2_dev_007135,RuBQ_2.0,dev,7135,direct_ru,direct_ru_candidate,Сколько лет продолжалось восстание Пугачева?,How many years did Pugachev's rebellion last?,temporal_or_duration,,1,True,,SELECT ?answer WHERE { wd:Q154100 wdt:P580 ?begin . wd:Q154100 wdt:P582 ?end . BIND (YEAR(?end) - YEAR(?begin) AS ?answer). }
ext_rubq2_dev_007136,RuBQ_2.0,dev,7136,direct_ru,direct_ru_candidate,Сколько лет продолжалось первое кругосветное плавание?,How many years did the first circumnavigation of the world last?,temporal_or_duration,,1,True,,SELECT ?answer WHERE { wd:Q1225170 wdt:P580 ?begin . wd:Q1225170 wdt:P582 ?end . BIND (YEAR(?end) - YEAR(?begin) AS ?answer). }
ext_rubq2_dev_007139,RuBQ_2.0,dev,7139,direct_ru,direct_ru_candidate,Сколько дней продолжалась оборона Севастополя?,How many days did the defense of Sevastopol last?,temporal_or_duration,,1,True,,SELECT ?answer WHERE { wd:Q154860 wdt:P580 ?begin . wd:Q154860 wdt:P582 ?end . BIND (xsd:integer(?end - ?begin + 1) AS ?answer). }
ext_rubq2_dev_007141,RuBQ_2.0,dev,7141,direct_ru,wording_donor,Как официально называется Великобритания?,What is the official name of the United Kingdom?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q145 wdt:P1448 ?answer }
ext_rubq2_dev_007144,RuBQ_2.0,dev,7144,direct_ru,wording_donor,Из какого количества депутатов состоит Государственная дума?,How many deputies does The state Duma consist of?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q715641 wdt:P1342 ?answer . }
ext_rubq2_dev_007147,RuBQ_2.0,dev,7147,direct_ru,wording_donor,Когда закрыли Галилео?,When was the Galileo closed?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q4132441 wdt:P582 ?answer . }
ext_rubq2_dev_007152,RuBQ_2.0,dev,7152,direct_ru,direct_ru_candidate,В каком году был опубликован императорский манифест О создании в России Государственной думы?,In what year was the Imperial Manifesto for the creation of the Russian state Duma published?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q109878 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_007154,RuBQ_2.0,dev,7154,direct_ru,direct_ru_candidate,В каком году появилось издательство Малыш?,In what year did the publishing house of the Baby?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q21641422 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_007159,RuBQ_2.0,dev,7159,direct_ru,wording_donor,Какой рост у Медведева?,How tall is Medvedev?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q23530 wdt:P2048 ?answer . }
ext_rubq2_dev_007165,RuBQ_2.0,dev,7165,direct_ru,wording_donor,Какая дата первого релиза PUBG?,What is THE first pubg release date?,single_hop,1.0,2,True,,SELECT ?answer WHERE { wd:Q28937399 wdt:P577 ?answer . }
ext_rubq2_dev_007166,RuBQ_2.0,dev,7166,direct_ru,wording_donor,Какая площадь у Каспийского моря?,What is the area of the Caspian sea?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q5484 wdt:P2046 ?answer . }
ext_rubq2_dev_007167,RuBQ_2.0,dev,7167,direct_ru,wording_donor,Когда впервые был упомянут город Минск?,When was the city of Minsk first mentioned?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q2280 wdt:P1249 ?answer . }
ext_rubq2_dev_007168,RuBQ_2.0,dev,7168,direct_ru,wording_donor,Когда закрылся Связной банк?,When did Svyaznoy Bank close?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q4411258 wdt:P576 ?answer . }
ext_rubq2_dev_007171,RuBQ_2.0,dev,7171,direct_ru,wording_donor,Какая глубина озера Балхаш?,What is the depth of lake Balkhash?,single_hop,1.0,2,True,,SELECT ?answer WHERE { wd:Q134485 wdt:P4511 ?answer . }
ext_rubq2_dev_007174,RuBQ_2.0,dev,7174,direct_ru,wording_donor,Когда впервые показали картину Приключения принца Флоризеля?,When was the first picture of the adventures of Prince Florizel shown?,single_hop,1.0,2,True,,SELECT ?answer WHERE { wd:Q4224189 wdt:P577 ?answer . }
ext_rubq2_dev_007175,RuBQ_2.0,dev,7175,direct_ru,wording_donor,Когда издана Красная книга?,When was the Red book published?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q32059 wdt:P571 ?answer . }
ext_rubq2_dev_007177,RuBQ_2.0,dev,7177,direct_ru,direct_ru_candidate,В каком году появился ислам как религия?,In what year did Islam appear as a religion?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q432 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_007178,RuBQ_2.0,dev,7178,direct_ru,wording_donor,Какая глубина озера Свитязь?,What is the depth of Svityaz lake?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q1265476 wdt:P4511 ?answer . }
ext_rubq2_dev_007179,RuBQ_2.0,dev,7179,direct_ru,wording_donor,Какая дата релиза первого Сталкера?,What is the release date of the first Stalker?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q215861 wdt:P577 ?answer . }
ext_rubq2_dev_007180,RuBQ_2.0,dev,7180,direct_ru,wording_donor,Какая площадь Черного моря?,What is the area of the Black sea?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q166 wdt:P2046 ?answer . }
ext_rubq2_dev_007189,RuBQ_2.0,dev,7189,direct_ru,wording_donor,Сколько серий в сериале Крепостная?,How many episodes in the series Fortress?,single_hop,1.0,1,True,,SELECT ?answer WHERE { wd:Q60727479 wdt:P1113 ?answer . }
ext_rubq2_dev_007190,RuBQ_2.0,dev,7190,direct_ru,direct_ru_candidate,В каком году был основан Орден тамплиеров?,In what year was the Templar Order founded?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q41300 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_007193,RuBQ_2.0,dev,7193,direct_ru,direct_ru_candidate,В каком году Некрасов написал стихотворение Памяти Добролюбова?,In what year did Nekrasov write a poem In memory of Dobrolyubov?,multi_constraint,,1,True,,SELECT ?answer WHERE { wd:Q19195740 wdt:P571 ?date . BIND (YEAR(?date) AS ?answer). }
ext_rubq2_dev_008005,RuBQ_2.0,dev,8005,direct_ru,wording_donor,Какая по порядку Венера от Солнца?,What is the order of Venus from the Sun?,,,0,True,,
ext_rubq2_dev_008007,RuBQ_2.0,dev,8007,direct_ru,wording_donor,Какая причина смерти Евгения Осина?,What is the cause of death of Eugene Osin?,,,0,True,,
ext_rubq2_dev_008008,RuBQ_2.0,dev,8008,direct_ru,wording_donor,Какое воинское звание было у Тараса Бульбы?,What was Taras Bulba's military rank?,,,0,True,,
ext_rubq2_dev_008021,RuBQ_2.0,dev,8021,direct_ru,wording_donor,Кто основал компанию Supercell?,Who founded the company Supercell?,,,0,True,,
ext_rubq2_dev_008022,RuBQ_2.0,dev,8022,direct_ru,wording_donor,Кто открыл ДНК?,Who discovered DNA?,,,0,True,,
ext_rubq2_dev_008024,RuBQ_2.0,dev,8024,direct_ru,wording_donor,Кто супруга Сергея Лазарева?,Who is Sergey Lazarev's wife?,,,0,True,,
ext_rubq2_dev_008042,RuBQ_2.0,dev,8042,direct_ru,wording_donor,Кто победитель International 2019?,Who is the winner of The International 2019?,,,0,True,,
ext_rubq2_dev_008043,RuBQ_2.0,dev,8043,direct_ru,wording_donor,Кто принимал участие в Потсдамской конференции?,Who participated in the Potsdam conference?,,,0,True,,
ext_rubq2_dev_008048,RuBQ_2.0,dev,8048,direct_ru,wording_donor,Что изображено на 100 рублевой купюре России?,What is depicted on the 100 ruble bill of Russia?,,,0,True,,
ext_rubq2_dev_008050,RuBQ_2.0,dev,8050,direct_ru,wording_donor,Что исповедуют калмыки?,what do the Kalmyks profess?,,,0,True,,
ext_rubq2_dev_008055,RuBQ_2.0,dev,8055,direct_ru,wording_donor,В какой стране зародился архитектурный стиль ампир?,In which country did the Empire architectural style originate?,,,0,True,,
ext_rubq2_dev_008063,RuBQ_2.0,dev,8063,direct_ru,wording_donor,К какому художественному направлению относится поэма Мцыри?,what artistic direction does the poem of Mtsyri belong to?,,,0,True,,
ext_rubq2_dev_008070,RuBQ_2.0,dev,8070,direct_ru,wording_donor,На каких островах находится Новая Зеландия?,What Islands is New Zealand located on?,,,0,True,,
ext_rubq2_dev_008072,RuBQ_2.0,dev,8072,direct_ru,wording_donor,На каком озере стоит Петрозаводск?,What lake is Petrozavodsk on?,,,0,True,,
ext_rubq2_dev_008078,RuBQ_2.0,dev,8078,direct_ru,wording_donor,Где был создан кубик Рубика?,Where was the Rubik's cube created?,,,0,True,,
ext_rubq2_dev_008080,RuBQ_2.0,dev,8080,direct_ru,wording_donor,Где была сформирована 316-я панфиловская дивизия?,Where was the 316th Panfilov division formed?,,,0,True,,
ext_rubq2_dev_008084,RuBQ_2.0,dev,8084,direct_ru,wording_donor,Где проживает австралоидная раса?,Where does the Australoid race live?,,,0,True,,
ext_rubq2_dev_008086,RuBQ_2.0,dev,8086,direct_ru,wording_donor,Где происходит разрушение эритроцитов?,Where does the destruction of red blood cells occur?,,,0,True,,
ext_rubq2_dev_008098,RuBQ_2.0,dev,8098,direct_ru,wording_donor,В каком году прекратили производить ВАЗ 2114?,In what year did they stop producing VAZ 2114?,,,0,True,,
ext_rubq2_dev_008102,RuBQ_2.0,dev,8102,direct_ru,wording_donor,В каких битвах участвовал Дмитрий Донской?,What battles did Dmitry Donskoy participate in?,,,0,True,,
ext_rubq2_dev_008105,RuBQ_2.0,dev,8105,direct_ru,wording_donor,Когда был учрежден Правительствующий сенат?,When was the governing Senate established?,,,0,True,,
ext_rubq2_dev_008106,RuBQ_2.0,dev,8106,direct_ru,wording_donor,В каком году издан Детский альбом Чайковского?,In what year was Tchaikovsky's Children's album published?,,,0,True,,
ext_rubq2_dev_008121,RuBQ_2.0,dev,8121,direct_ru,wording_donor,Как звали мать Андрея Сахарова?,What was the name of Andrei Sakharov's mother?,,,0,True,,
ext_rubq2_dev_008123,RuBQ_2.0,dev,8123,direct_ru,wording_donor,Кто была мать Циолковского?,Who was Tsiolkovsky's mother?,,,0,True,,
ext_rubq2_dev_008124,RuBQ_2.0,dev,8124,direct_ru,wording_donor,Кто была мать Ивана Бунина?,Who was Ivan Bunin's mother?,,,0,True,,
ext_rubq2_dev_008137,RuBQ_2.0,dev,8137,direct_ru,wording_donor,Какой архитектурный стиль у здания Венского музея естествознания?,What is the architectural style of the building of the Vienna Museum of natural history?,,,0,True,,
ext_rubq2_dev_008141,RuBQ_2.0,dev,8141,direct_ru,wording_donor,В каком стиле построено здание Национальной библиотеки в Минске?,What is the style of the building of the National library in Minsk?,,,0,True,,
ext_rubq2_dev_008144,RuBQ_2.0,dev,8144,direct_ru,wording_donor,В каком стиле построено здание Египетского национального музея?,In what style is the building of the Egyptian national Museum built?,,,0,True,,
ext_rubq2_dev_008145,RuBQ_2.0,dev,8145,direct_ru,wording_donor,В каком стиле построен Дом художников в Вене?,What is the style of the house of artists in Vienna?,,,0,True,,
ext_rubq2_dev_008148,RuBQ_2.0,dev,8148,direct_ru,wording_donor,Какой по счёту планетой от Солнца является Уран?,Which planet from the Sun is Uranus?,,,0,True,,
ext_rubq2_dev_008151,RuBQ_2.0,dev,8151,direct_ru,wording_donor,Какая по счету планета от Солнца Меркурий?,Which planet is mercury from the Sun?,,,0,True,,
ext_rubq2_dev_008158,RuBQ_2.0,dev,8158,direct_ru,wording_donor,Кем был основан город Томск?,Who founded the city of Tomsk?,,,0,True,,
ext_rubq2_dev_008161,RuBQ_2.0,dev,8161,direct_ru,wording_donor,Кто основал город Берн в Швейцарии?,Who founded the city of Bern in Switzerland?,,,0,True,,
ext_rubq2_dev_008166,RuBQ_2.0,dev,8166,direct_ru,wording_donor,Кто является основателем Хабаровска?,Who is the founder of Khabarovsk?,,,0,True,,
ext_rubq2_dev_008167,RuBQ_2.0,dev,8167,direct_ru,wording_donor,Кто является основателем города Сызрань?,Who is the founder of the city of Syzran?,,,0,True,,
ext_rubq2_dev_008170,RuBQ_2.0,dev,8170,direct_ru,wording_donor,Как зовут отца Витаса?,What is the name of Vitas's father?,,,0,True,,
ext_rubq2_dev_008171,RuBQ_2.0,dev,8171,direct_ru,wording_donor,Как звали отца поэта Иосифа Бродского?,"What was the name of the poet's father, Joseph Brodsky?",,,0,True,,
ext_rubq2_dev_008183,RuBQ_2.0,dev,8183,direct_ru,wording_donor,На какой реке находится город Сыктывкар?,which river is the city of Syktyvkar located on?,,,0,True,,
ext_rubq2_dev_008188,RuBQ_2.0,dev,8188,direct_ru,wording_donor,На берегу какого залива расположен Дубай?,Which Bay is Dubai located on?,,,0,True,,
ext_rubq2_dev_008197,RuBQ_2.0,dev,8197,direct_ru,wording_donor,Кто дизайнеры Bugatti Chiron?,Who are the designers of the Bugatti Chiron?,,,0,True,,
ext_rubq2_test_000000,RuBQ_2.0,test,0,direct_ru,wording_donor,Что может вызвать цунами?,What can cause a tsunami?,single_hop,1.0,6,True,"Q7944, Q60186, Q167903, Q2580904, Q5975740, Q7692360",SELECT ?answer WHERE { wd:Q8070 wdt:P828 ?answer }
ext_rubq2_test_000001,RuBQ_2.0,test,1,direct_ru,wording_donor,Кто написал роман «Хижина дяди Тома»?,"Who wrote the novel ""uncle Tom's Cabin""?",single_hop,1.0,1,True,Q102513,SELECT ?answer WHERE { wd:Q2222 wdt:P50 ?answer }
