benchmark_id,source_dataset,source_split,source_example_id,import_mode,use_role,question_ru,question_en_original,reasoning_type,hop_count,expected_cardinality,is_answerable,gold_qids,formal_query
ext_mkqa_train_-5251885204345996078,MKQA,train,-5251885204345996078,paraphrase_transfer,wording_donor,что означает быстрый в отношении ударов,what does fast stand for in relation to strokes,single_hop_or_simple_open_qa,,1,True,Q5424487,
ext_mkqa_train_4118073994543067328,MKQA,train,4118073994543067328,paraphrase_transfer,wording_donor,кто пел the first cut is the deepest,who sang the first cut is the deepest,single_hop_or_simple_open_qa,,1,True,Q182655,
ext_mkqa_train_-5163580519633563973,MKQA,train,-5163580519633563973,paraphrase_transfer,wording_donor,"когда нужно родиться, чтобы быть Миллениалом",when do you have to be born to be a millennial,temporal_or_duration,,1,True,,
ext_mkqa_train_-2881380661227539086,MKQA,train,-2881380661227539086,paraphrase_transfer,wording_donor,кто пел you make my dreams come true,who sang you make my dreams come true,single_hop_or_simple_open_qa,,1,True,Q733182,
ext_mkqa_train_6374942341567210314,MKQA,train,6374942341567210314,paraphrase_transfer,wording_donor,кто пел песню take a walk on the wild side,who sang the song take a walk on the wild side,single_hop_or_simple_open_qa,,1,True,Q189080,
ext_mkqa_train_-136082242920765563,MKQA,train,-136082242920765563,paraphrase_transfer,wording_donor,сколько погибло в Стрельбе в Лас-Вегасе,how many died in the las vegas shooting,count,,1,True,,
ext_mkqa_train_2746938096293088320,MKQA,train,2746938096293088320,paraphrase_transfer,wording_donor,кто играл маму в Сбрось маму с поезда,who played momma in throw momma from the train,single_hop_or_simple_open_qa,,1,True,Q234083,
ext_mkqa_train_-9200022132889031798,MKQA,train,-9200022132889031798,paraphrase_transfer,wording_donor,кто делает дизельные двигатели для jeep grand cherokee,who makes the diesel engine in the jeep grand cherokee,single_hop_or_simple_open_qa,,1,True,Q2300468,
ext_mkqa_train_-2046638038221503486,MKQA,train,-2046638038221503486,paraphrase_transfer,wording_donor,когда марк слоан умирает в Анатомия страсти,when does mark sloan die in grey's anatomy,temporal_or_duration,,1,True,,
ext_mkqa_train_6425479750329143813,MKQA,train,6425479750329143813,paraphrase_transfer,wording_donor,из какого мюзикла песня i enjoy being a girl from,what musical is the song i enjoy being a girl from,single_hop_or_simple_open_qa,,1,True,Q2169548,
ext_mkqa_train_-3820608577130748350,MKQA,train,-3820608577130748350,paraphrase_transfer,wording_donor,кто написал слова к candle in the wind,who wrote the lyrics for candle in the wind,single_hop_or_simple_open_qa,,1,True,Q353788,
ext_mkqa_train_-484153380110401622,MKQA,train,-484153380110401622,paraphrase_transfer,wording_donor,когда вышел pretty little liars,when did pretty little liars first come out,temporal_or_duration,,1,True,,
ext_mkqa_train_-1095346276869439712,MKQA,train,-1095346276869439712,paraphrase_transfer,wording_donor,есть ли режим кампании в rainbow six siege,is there a campaign in rainbow six siege,single_hop_or_simple_open_qa,,1,True,,
ext_mkqa_train_1959948038096218378,MKQA,train,1959948038096218378,paraphrase_transfer,wording_donor,где находится бедро на вашем теле,where is the hip located on your body,single_hop_or_simple_open_qa,,1,True,,
ext_mkqa_train_3827509487598509855,MKQA,train,3827509487598509855,paraphrase_transfer,wording_donor,когда вышел фильм король лев,when did the lion king movie come out,temporal_or_duration,,1,True,,
ext_mkqa_train_6166970216887978359,MKQA,train,6166970216887978359,paraphrase_transfer,wording_donor,"Сколько серий в ""Игре престолов""",how many series of game of thrones is there,count,,1,True,,
ext_mkqa_train_3422962814323168684,MKQA,train,3422962814323168684,paraphrase_transfer,wording_donor,кто самый высокий питчер в MLB,who is the tallest pitcher in the mlb,comparison_or_superlative,,1,True,Q3108011,
ext_mkqa_train_-3699584422587947240,MKQA,train,-3699584422587947240,paraphrase_transfer,wording_donor,кто играл дочь в national lampoon's christmas vacation,who played the daughter in national lampoon's christmas vacation,single_hop_or_simple_open_qa,,1,True,Q1331822,
ext_mkqa_train_9209506207905378218,MKQA,train,9209506207905378218,paraphrase_transfer,wording_donor,сколько в америке стоит биг мак,how much does a big mac cost in america,count,,1,True,,
ext_mkqa_train_4411672003276898792,MKQA,train,4411672003276898792,paraphrase_transfer,wording_donor,"КТо написал произведение ""Красавица и чудовище""?",who wrote the story beauty and the beast,set_intersection_or_multi_constraint,,1,True,Q469944,
ext_mkqa_train_-5053365050633506373,MKQA,train,-5053365050633506373,paraphrase_transfer,wording_donor,кто пел заглавную песню из сериала Лаверна и Ширли,who sang the laverne and shirley theme song,set_intersection_or_multi_constraint,,1,True,Q5199908,
ext_mkqa_train_-150353078765892843,MKQA,train,-150353078765892843,paraphrase_transfer,wording_donor,в каком году появились flaming hot cheetos,what year did flaming hot cheetos come out,temporal_or_duration,,1,True,,
ext_mkqa_train_-1043736370561855554,MKQA,train,-1043736370561855554,paraphrase_transfer,wording_donor,сколько игр играет команда a college baseball,how many games does a college baseball team play,count,,1,True,,
ext_mkqa_train_-7356948734636149725,MKQA,train,-7356948734636149725,paraphrase_transfer,wording_donor,кто поет песню 30 days in the hole,who sings the song 30 days in the hole,single_hop_or_simple_open_qa,,1,True,Q664459,
ext_mkqa_train_-1680323273316695952,MKQA,train,-1680323273316695952,paraphrase_transfer,wording_donor,кто написал музыку к властелину колец,who wrote the score for lord of the rings,single_hop_or_simple_open_qa,,1,True,Q207773,
ext_mkqa_train_7443694033149517562,MKQA,train,7443694033149517562,paraphrase_transfer,wording_donor,когда вышло кино отличный гамбургер,when did the movie good burger come out,temporal_or_duration,,1,True,,
ext_mkqa_train_4671147913063036787,MKQA,train,4671147913063036787,paraphrase_transfer,wording_donor,Кто является спикером Палаты представителей США,who is the speaker of the us house of representatives,single_hop_or_simple_open_qa,,1,True,Q170581,
ext_mkqa_train_-8175751691549178619,MKQA,train,-8175751691549178619,paraphrase_transfer,wording_donor,кто играет в An Officer and a Gentleman,who plays in an officer and a gentleman,single_hop_or_simple_open_qa,,1,True,,
ext_mkqa_train_5008623715383656824,MKQA,train,5008623715383656824,paraphrase_transfer,wording_donor,какова самая восточная точка в США,what is the most eastern point in the united states,comparison_or_superlative,,1,True,Q724,
ext_mkqa_train_-4445565425610065202,MKQA,train,-4445565425610065202,paraphrase_transfer,wording_donor,у кого самые крупные победы в гольфе,who has the most major wins in golf,comparison_or_superlative,,1,True,Q9424,
ext_mkqa_train_-467726021809355869,MKQA,train,-467726021809355869,paraphrase_transfer,wording_donor,какой самый большой остров в средиземном море,what's the largest island in the mediterranean sea,comparison_or_superlative,,1,True,Q1460,
ext_mkqa_train_-4280347715401333602,MKQA,train,-4280347715401333602,paraphrase_transfer,wording_donor,где жила дороти в волшебнике страны оз,where did dorothy live in the wizard of oz,single_hop_or_simple_open_qa,,1,True,Q1558,
ext_mkqa_train_-910866878119212481,MKQA,train,-910866878119212481,paraphrase_transfer,wording_donor,кто пел это моя вечеринка и я буду плакать если мне хочется,who sang it's my party and i'll cry if i want to,set_intersection_or_multi_constraint,,1,True,Q272942,
ext_mkqa_train_6630622010535273304,MKQA,train,6630622010535273304,paraphrase_transfer,wording_donor,сколько виноделен в штате Вашингтон,how many wineries are there in washington state,count,,1,True,,
ext_mkqa_train_-5779610085405596217,MKQA,train,-5779610085405596217,paraphrase_transfer,wording_donor,какая численность населения в ютике нью йорк,what is the population of utica new york,single_hop_or_simple_open_qa,,1,True,,
ext_mkqa_train_5894758756538860390,MKQA,train,5894758756538860390,paraphrase_transfer,wording_donor,кто пел are we human or are we dancers,who sang are we human or are we dancers,single_hop_or_simple_open_qa,,1,True,Q220730,
ext_mkqa_train_-2892792480457525351,MKQA,train,-2892792480457525351,paraphrase_transfer,wording_donor,как зовут племянника скуби ду,what is scooby doo's nephew's name,single_hop_or_simple_open_qa,,1,True,Q1083020,
ext_mkqa_train_8408268682696713771,MKQA,train,8408268682696713771,paraphrase_transfer,wording_donor,где находится самая глубокая часть океана,where is the deepest part of the ocean located,comparison_or_superlative,,1,True,Q459173,
ext_mkqa_train_6289845821050098120,MKQA,train,6289845821050098120,paraphrase_transfer,wording_donor,Кто имеет первый выбор в драфте NFL?,who has the first pick in the nfl draft,comparison_or_superlative,,1,False,,
ext_mkqa_train_-9005855520864138206,MKQA,train,-9005855520864138206,paraphrase_transfer,wording_donor,когда разводы были легализованы в сша,when was divorce legalized in the united states,temporal_or_duration,,1,True,,
ext_mkqa_train_-8268468689998578419,MKQA,train,-8268468689998578419,paraphrase_transfer,wording_donor,сколько раз the penguins выигрывали кубок стэнли,how many times have the penguins won the stanley cup,count,,1,True,,
ext_mkqa_train_7520492920880939021,MKQA,train,7520492920880939021,paraphrase_transfer,wording_donor,какой самый быстрый серийный автомобиль в мире,what is the fastest production car in the world,comparison_or_superlative,,1,True,Q27401,
ext_mkqa_train_-849489452133706819,MKQA,train,-849489452133706819,paraphrase_transfer,wording_donor,сколько этажей в самом высоком здании сша,how many floors is the tallest building in america,count,,1,True,,
ext_mkqa_train_8967882419409704991,MKQA,train,8967882419409704991,paraphrase_transfer,wording_donor,как называется руль на корабле,what is a steering wheel on a ship called,single_hop_or_simple_open_qa,,1,True,Q1980202,
ext_mkqa_train_2699591821777367081,MKQA,train,2699591821777367081,paraphrase_transfer,wording_donor,что за машина была у придурков из хаззарда,what kind of car was the dukes of hazzard car,single_hop_or_simple_open_qa,,1,True,Q669856,
ext_mkqa_train_451520287128516605,MKQA,train,451520287128516605,paraphrase_transfer,wording_donor,сколько финалов нба выиграли the bulls,how many nba finals have the bulls won,count,,1,True,,
ext_mkqa_train_-847922291790061666,MKQA,train,-847922291790061666,paraphrase_transfer,wording_donor,а в квадрате плюс b в квадрате равно c в квадрате,a square plus b squared equals c squared,single_hop_or_simple_open_qa,,1,False,,
ext_mkqa_train_-3026600554619290030,MKQA,train,-3026600554619290030,paraphrase_transfer,wording_donor,кто выиграл в этом Уимблдонский турнир в женском одиночном разряде,who won the women's wimbledon championship this year,single_hop_or_simple_open_qa,,1,True,Q230156,
ext_mkqa_train_1590194633735686902,MKQA,train,1590194633735686902,paraphrase_transfer,wording_donor,где пройдёт следующий кубок мира,where will the next world cup be held,single_hop_or_simple_open_qa,,1,True,Q846,
ext_mkqa_train_5916932264214154173,MKQA,train,5916932264214154173,paraphrase_transfer,wording_donor,кто играл paula в an officer and a gentleman,who played paula in an officer and a gentleman,single_hop_or_simple_open_qa,,1,True,Q229009,
ext_mkqa_train_2930291902914053238,MKQA,train,2930291902914053238,paraphrase_transfer,wording_donor,"кто выиграл ""новичок года"" НБА",who won the rookie of the year nba,temporal_or_duration,,1,True,Q19844712,
ext_mkqa_train_7428902671467301472,MKQA,train,7428902671467301472,paraphrase_transfer,wording_donor,у кого наивысшее среднее значение в этом году,who has the highest batting average this year,temporal_or_duration,,1,True,Q552828,
ext_mkqa_train_6883774263524480290,MKQA,train,6883774263524480290,paraphrase_transfer,wording_donor,кто играет Манди Бакстер в last man standing,who plays mandy baxter on last man standing,single_hop_or_simple_open_qa,,1,True,Q64327,
ext_mkqa_train_-8651235355923167661,MKQA,train,-8651235355923167661,paraphrase_transfer,wording_donor,"кому принадлежат слова ""В жизни ничего не обещано, кроме смерти""",who said nothing in life is promised except death,negation_or_exclusion,,1,True,Q15935,
ext_mkqa_train_-593737677179785327,MKQA,train,-593737677179785327,paraphrase_transfer,wording_donor,где начинается и заканчивается река Йеллоустоун,where does the yellowstone river start and end,set_intersection_or_multi_constraint,,1,True,Q5419,
ext_mkqa_train_-531861138924629060,MKQA,train,-531861138924629060,paraphrase_transfer,wording_donor,когда Майкл Джордан впервые начал играть в баскетбол,when did michael jordan first start playing basketball,temporal_or_duration,,1,True,,
ext_mkqa_train_-6461075033922286018,MKQA,train,-6461075033922286018,paraphrase_transfer,wording_donor,у какой страны белый флаг с красным крестом,what country's flag is white with a red cross,single_hop_or_simple_open_qa,,1,True,Q35,
ext_mkqa_train_-5271748505897852576,MKQA,train,-5271748505897852576,paraphrase_transfer,wording_donor,кто выпустил кота из мешка,who let the cat out of the bag,single_hop_or_simple_open_qa,,1,False,,
ext_mkqa_train_-5753975599668624931,MKQA,train,-5753975599668624931,paraphrase_transfer,wording_donor,кого играет samuel l jackson в star wars,who did samuel l jackson play in star wars,single_hop_or_simple_open_qa,,1,True,Q51725,
ext_mkqa_train_-3995755429479901596,MKQA,train,-3995755429479901596,paraphrase_transfer,wording_donor,кто выиграл супербоул falcons или patriots,who won the super bowl falcons or patriots,single_hop_or_simple_open_qa,,1,True,Q193390,
ext_mkqa_train_-1928315244525946642,MKQA,train,-1928315244525946642,paraphrase_transfer,wording_donor,Когда в этом году стартует Мотоциклетное ралли в Стурджисе,when does the sturgis rally start this year,temporal_or_duration,,1,True,,
ext_mkqa_train_2313687436099588552,MKQA,train,2313687436099588552,paraphrase_transfer,wording_donor,кто тренер женской бскетбольной команды нотр дам,who is the women's basketball coach at notre dame,single_hop_or_simple_open_qa,,1,True,Q13562646,
ext_mkqa_train_-201419195423039122,MKQA,train,-201419195423039122,paraphrase_transfer,wording_donor,кого играл брэдли уолш в улице коронации,who did bradley walsh play in coronation street,single_hop_or_simple_open_qa,,1,True,Q5220111,
ext_mkqa_train_5043855927664999084,MKQA,train,5043855927664999084,paraphrase_transfer,wording_donor,кто является нынешним вице-президентом Индии,who is the current vice president of india,single_hop_or_simple_open_qa,,1,True,Q3764667,
ext_mkqa_train_3804040789792155280,MKQA,train,3804040789792155280,paraphrase_transfer,wording_donor,кто прототип фильма danny collins,who is the movie danny collins based on,single_hop_or_simple_open_qa,,1,True,Q7614135,
ext_mkqa_train_8585579506277437881,MKQA,train,8585579506277437881,paraphrase_transfer,wording_donor,Когда состоится следующий чемпионат мира?,when is the next world cup going to be,temporal_or_duration,,1,True,,
ext_mkqa_train_-3258639610940537785,MKQA,train,-3258639610940537785,paraphrase_transfer,wording_donor,сколько было всего сезонов игры престолов,how many seasons of game of thrones were there,count,,1,True,,
ext_mkqa_train_5463039643256103598,MKQA,train,5463039643256103598,paraphrase_transfer,wording_donor,когда перестали вделать crown victoria,when did they stop making the crown victoria,temporal_or_duration,,1,True,,
ext_mkqa_train_6270502406378791413,MKQA,train,6270502406378791413,paraphrase_transfer,wording_donor,кто написал песню never gonna give you up,who wrote the song never gonna give you up,single_hop_or_simple_open_qa,,1,True,Q219237,
ext_mkqa_train_-7353057058057493225,MKQA,train,-7353057058057493225,paraphrase_transfer,wording_donor,"кто поет песню ""Hold Your Head Up""",who sings the song hold your head up,single_hop_or_simple_open_qa,,1,True,Q1895317,
ext_mkqa_train_5531911333168706217,MKQA,train,5531911333168706217,paraphrase_transfer,wording_donor,кто поет i fought the law and the law won,who sings i fought the law and the law won,single_hop_or_simple_open_qa,,1,True,Q125603,
ext_mkqa_train_-4144211220249557609,MKQA,train,-4144211220249557609,paraphrase_transfer,wording_donor,какова длина африканского слона,what is the length of an african elephant,single_hop_or_simple_open_qa,,1,True,,
ext_mkqa_train_5582140845429404351,MKQA,train,5582140845429404351,paraphrase_transfer,wording_donor,"Когда вышел фильм ""Мамма Mia!""?",when did mamma mia the movie come out,temporal_or_duration,,1,True,,
ext_mkqa_train_4253474098568062188,MKQA,train,4253474098568062188,paraphrase_transfer,wording_donor,сколько населения в grand forks bc,what is the population of grand forks bc,count,,1,True,,
ext_mkqa_train_-4784735612154095328,MKQA,train,-4784735612154095328,paraphrase_transfer,wording_donor,кто озвучивает голос Тихони в Тролли,who does the voice of bridget in the movie trolls,single_hop_or_simple_open_qa,,1,True,Q191719,
ext_mkqa_train_8423232783444896189,MKQA,train,8423232783444896189,paraphrase_transfer,wording_donor,ккая песня была хитом номер 1 у роя орбисона,what was roy orbison's first number one hit,single_hop_or_simple_open_qa,,1,True,Q7379987,
ext_mkqa_train_5841064461839250813,MKQA,train,5841064461839250813,paraphrase_transfer,wording_donor,"как называется последний фильм ""Звездные войны""?",what is the latest star wars movie called,comparison_or_superlative,,1,True,Q20977110,
ext_mkqa_train_-2001187596775416912,MKQA,train,-2001187596775416912,paraphrase_transfer,wording_donor,кто пел песню in the garden of eden,who sang the song in the garden of eden,single_hop_or_simple_open_qa,,1,True,Q743353,
ext_mkqa_train_-7477334707736862524,MKQA,train,-7477334707736862524,paraphrase_transfer,wording_donor,сколько колец супер кубка у the 49ers,how many super bowl rings do the 49ers have,count,,1,True,,
ext_mkqa_train_-8392574392308528074,MKQA,train,-8392574392308528074,paraphrase_transfer,wording_donor,кто выиграл больше всех игр в нба,who won the most games in the nba,comparison_or_superlative,,1,True,Q157376,
ext_mkqa_train_1494936337169897330,MKQA,train,1494936337169897330,paraphrase_transfer,wording_donor,какой язык в Антигуа и Барбуда,what is the language of antigua and barbuda,set_intersection_or_multi_constraint,,1,True,Q1860,
ext_mkqa_train_539660331977371732,MKQA,train,539660331977371732,paraphrase_transfer,wording_donor,нут это горох или боб,is a chickpea a pea or a bean,single_hop_or_simple_open_qa,,1,True,Q379813,
ext_mkqa_train_6597849309864189042,MKQA,train,6597849309864189042,paraphrase_transfer,wording_donor,какой канал является NFL network на spectrum,what channel is nfl network on on spectrum,single_hop_or_simple_open_qa,,1,False,,
ext_mkqa_train_-6128764812822049645,MKQA,train,-6128764812822049645,paraphrase_transfer,wording_donor,Кто присоединился к Лос-Анджелес Лейкерс,who did the los angeles lakers pick up,single_hop_or_simple_open_qa,,1,True,Q317008,
ext_mkqa_train_-6928408319238562984,MKQA,train,-6928408319238562984,paraphrase_transfer,wording_donor,кто пел заглавную песню для Лодка любви,who sang the theme song for love boat,single_hop_or_simple_open_qa,,1,True,Q201569,
ext_mkqa_train_-1310061835555761626,MKQA,train,-1310061835555761626,paraphrase_transfer,wording_donor,кто написал песню where have all the flowers gone,who wrote the song where have all the flowers gone,single_hop_or_simple_open_qa,,1,True,Q244441,
ext_mkqa_train_9220663460464598812,MKQA,train,9220663460464598812,paraphrase_transfer,wording_donor,кто поёт play that funky music white boy,who sings play that funky music white boy,single_hop_or_simple_open_qa,,1,True,Q1951576,
ext_mkqa_train_1274270609013327939,MKQA,train,1274270609013327939,paraphrase_transfer,wording_donor,кто поёт песню i want you to want me,who sings the song i want you to want me,single_hop_or_simple_open_qa,,1,True,Q1068713,
ext_mkqa_train_1713054141029260325,MKQA,train,1713054141029260325,paraphrase_transfer,wording_donor,кто сыграл мисс хани в фильме матильда,who played miss honey in the movie matilda,single_hop_or_simple_open_qa,,1,True,Q260622,
ext_mkqa_train_-6786663451529216648,MKQA,train,-6786663451529216648,paraphrase_transfer,wording_donor,кто поёт we can learn to love again,who sings we can learn to love again,single_hop_or_simple_open_qa,,1,True,Q160009,
ext_mkqa_train_83874870351555620,MKQA,train,83874870351555620,paraphrase_transfer,wording_donor,Best Day Of My Life от American Authors,best day of my life by american authors,single_hop_or_simple_open_qa,,1,False,,
ext_mkqa_train_1966772936478718317,MKQA,train,1966772936478718317,paraphrase_transfer,wording_donor,кто поёт i'm on the edge of glory,who sings i'm on the edge of glory,single_hop_or_simple_open_qa,,1,True,Q19848,
ext_mkqa_train_-4580992551514844696,MKQA,train,-4580992551514844696,paraphrase_transfer,wording_donor,В какой части Нью-Йорка я нахожусь,what part of new york am i in,single_hop_or_simple_open_qa,,1,False,,
ext_mkqa_train_-2664461456920881010,MKQA,train,-2664461456920881010,paraphrase_transfer,wording_donor,когда Гонконг вернулся в Китай,when did hong kong go back to china,temporal_or_duration,,1,True,,
ext_mkqa_train_-2428388592339417815,MKQA,train,-2428388592339417815,paraphrase_transfer,wording_donor,покажи мне изображение Звезды Давида,show me a picture of the star of david,single_hop_or_simple_open_qa,,1,False,,
ext_mkqa_train_8609077190158682306,MKQA,train,8609077190158682306,paraphrase_transfer,wording_donor,"кто исполняет песню ""this guys in love with you""",who sings this guys in love with you,single_hop_or_simple_open_qa,,1,True,Q344822,
ext_mkqa_train_7264049249369676399,MKQA,train,7264049249369676399,paraphrase_transfer,wording_donor,Какой аэропорт США самый большой по размеру,what is the largest airport in the united states by size,comparison_or_superlative,,1,True,Q214861,
ext_mkqa_train_-6449208412503638211,MKQA,train,-6449208412503638211,paraphrase_transfer,wording_donor,сколько есть пантеров в зале славы НФЛ,how many punters are in the nfl hall of fame,count,,1,True,,
ext_mkqa_train_-1880370070305726921,MKQA,train,-1880370070305726921,paraphrase_transfer,wording_donor,кого играл james arness в how the west was won,how the west was won starring james arness,single_hop_or_simple_open_qa,,1,False,,
ext_mkqa_train_6717681574596605113,MKQA,train,6717681574596605113,paraphrase_transfer,wording_donor,кто считается меньшинством в соединённых штатах,who is considered a minority in the united states,single_hop_or_simple_open_qa,,1,True,,
ext_mkqa_train_-1984408088448258463,MKQA,train,-1984408088448258463,paraphrase_transfer,wording_donor,с кем играют dallas cowboys на день благодарения,who does dallas cowboys play on thanksgiving day,single_hop_or_simple_open_qa,,1,False,,
ext_mkqa_train_5062669826664921478,MKQA,train,5062669826664921478,paraphrase_transfer,wording_donor,когда найден the single deposit of faith,where is the single deposit of faith found,temporal_or_duration,,1,True,,
ext_mkqa_train_-20354789722272297,MKQA,train,-20354789722272297,paraphrase_transfer,wording_donor,когда началась игра престолов,when did the series game of thrones start,temporal_or_duration,,1,True,,
ext_mkqa_train_8428601487426030777,MKQA,train,8428601487426030777,paraphrase_transfer,wording_donor,кто поет песню the lion sleeps tonight,who sings the song the lion sleeps tonight,single_hop_or_simple_open_qa,,1,True,Q28231,
ext_mkqa_train_-4941663564532394007,MKQA,train,-4941663564532394007,paraphrase_transfer,wording_donor,покажи мне карту ближневосточных стран,show me a map of the middle eastern countries,single_hop_or_simple_open_qa,,1,False,,
ext_mkqa_train_-7091849772271819482,MKQA,train,-7091849772271819482,paraphrase_transfer,wording_donor,Кто является министром образования США,who is the united states secretary of education,single_hop_or_simple_open_qa,,1,True,Q4898286,
ext_mkqa_train_1766613706788711526,MKQA,train,1766613706788711526,paraphrase_transfer,wording_donor,кто поет песню nobody knows it but me,who sings the song nobody knows it but me,single_hop_or_simple_open_qa,,1,True,Q7823265,
ext_mkqa_train_7677723766575504020,MKQA,train,7677723766575504020,paraphrase_transfer,wording_donor,какой средний рост баскетболиста нба,what is the average height of a basketball player in the nba,single_hop_or_simple_open_qa,,1,True,,
ext_mkqa_train_4754695420870522718,MKQA,train,4754695420870522718,paraphrase_transfer,wording_donor,кто выступал на прошлогоднем суперкубке,who performed at last year's super bowl,single_hop_or_simple_open_qa,,1,True,Q43432,
ext_mkqa_train_-5425286688501814818,MKQA,train,-5425286688501814818,paraphrase_transfer,wording_donor,когда выпущена the house of the rising sun,when was the house of the rising sun released,temporal_or_duration,,1,True,,
ext_mkqa_train_557459559015958106,MKQA,train,557459559015958106,paraphrase_transfer,wording_donor,что за история стоит за Призраком оперы,what is the story behind the phantom of the opera,single_hop_or_simple_open_qa,,1,True,,
ext_mkqa_train_1128175850275908332,MKQA,train,1128175850275908332,paraphrase_transfer,wording_donor,кто играл чарли в фильме хорошо быть тихоней,who played charlie in the perks of being a wallflower,single_hop_or_simple_open_qa,,1,True,Q221068,
ext_mkqa_train_6978049810832474179,MKQA,train,6978049810832474179,paraphrase_transfer,wording_donor,кто поет песню there is no arizona,who sings the song there is no arizona,single_hop_or_simple_open_qa,,1,True,Q6147308,
ext_mkqa_train_-580858041942798358,MKQA,train,-580858041942798358,paraphrase_transfer,wording_donor,кто поет it don't hurt like it used to,who sings it don't hurt like it used to,single_hop_or_simple_open_qa,,1,True,Q452441,
ext_mkqa_train_-8981654012514929728,MKQA,train,-8981654012514929728,paraphrase_transfer,wording_donor,кто играл Дункана в some kind of wonderful,who played duncan in some kind of wonderful,single_hop_or_simple_open_qa,,1,True,Q379808,
ext_mkqa_train_189237793280525790,MKQA,train,189237793280525790,paraphrase_transfer,wording_donor,кто поет привяжи желтую ленту вокруг старого дуба,who sang tie a yellow ribbon round the old oak tree,single_hop_or_simple_open_qa,,1,True,Q1178760,
ext_mkqa_train_-519548386497203952,MKQA,train,-519548386497203952,paraphrase_transfer,wording_donor,"Кто играет Эмили Валентайн в Беверли-Хиллз, 90210",who played emily valentine in beverly hills 90210,single_hop_or_simple_open_qa,,1,True,Q272261,
ext_mkqa_train_-7201506064142607984,MKQA,train,-7201506064142607984,paraphrase_transfer,wording_donor,какая гора была самой высокой в мире до открытия эвереста,before mount everest was discovered what was the tallest mountain in the world,temporal_or_duration,,1,True,Q43512,
ext_mkqa_train_4582355667948247096,MKQA,train,4582355667948247096,paraphrase_transfer,wording_donor,какие персонажи есть в шоу Энди Гриффита,who are the characters on the andy griffith show,single_hop_or_simple_open_qa,,1,True,,
ext_mkqa_train_-1070323651777972574,MKQA,train,-1070323651777972574,paraphrase_transfer,wording_donor,когда был выпущен macbook pro с тачбаром,when was the macbook pro with touch bar released,temporal_or_duration,,1,True,,
ext_mkqa_train_-4565911940746751956,MKQA,train,-4565911940746751956,paraphrase_transfer,wording_donor,каков средний рост мужчины,what is the average height of a male human,single_hop_or_simple_open_qa,,1,True,,
ext_mkqa_train_-7036786986205435384,MKQA,train,-7036786986205435384,paraphrase_transfer,wording_donor,какое самое высокое здание в Филиппинах,what is the tallest building in the philippines,comparison_or_superlative,,1,True,Q5440278,
ext_mkqa_train_8268412012395772634,MKQA,train,8268412012395772634,paraphrase_transfer,wording_donor,когда перестали пользоваться электрическим стулом,when did they stop using the electric chair,temporal_or_duration,,1,True,,
ext_mkqa_train_-6690930149258960619,MKQA,train,-6690930149258960619,paraphrase_transfer,wording_donor,в какой части нью-йорка тайм сквер,what part of new york is time square,single_hop_or_simple_open_qa,,1,True,Q11249,
ext_mkqa_train_-6210591518727488034,MKQA,train,-6210591518727488034,paraphrase_transfer,wording_donor,у кого в истории нба больше всего потеряных мячей,who has the most turnovers in nba history,comparison_or_superlative,,1,True,Q199896,
ext_mkqa_train_-4806319896032592325,MKQA,train,-4806319896032592325,paraphrase_transfer,wording_donor,кто сыграл джорджа джефферсона во все в семье,who played george jefferson on all in the family,single_hop_or_simple_open_qa,,1,True,Q941960,
ext_mkqa_train_-608749969422204833,MKQA,train,-608749969422204833,paraphrase_transfer,wording_donor,у кого больше всего побед в Мастерс в гольфе,who has the most masters wins in golf,comparison_or_superlative,,1,True,Q9424,
ext_mkqa_train_9194054088793021849,MKQA,train,9194054088793021849,paraphrase_transfer,wording_donor,кто написал серию книг the hairy maclary,who wrote the hairy maclary series of books,single_hop_or_simple_open_qa,,1,True,Q3841019,
ext_mkqa_train_1601646334952969288,MKQA,train,1601646334952969288,paraphrase_transfer,wording_donor,"Как далено находится Льюисвилл, Техас от Арлингтона, Техас?",how far is lewisville texas from arlington texas,single_hop_or_simple_open_qa,,1,True,,
ext_mkqa_train_-149316266217716781,MKQA,train,-149316266217716781,paraphrase_transfer,wording_donor,рисунки злой ведьмы из волшебника из страны оз,picture of the wicked witch from the wizard of oz,single_hop_or_simple_open_qa,,1,False,,
ext_mkqa_train_6860944329689119194,MKQA,train,6860944329689119194,paraphrase_transfer,wording_donor,когда Гавайи присоединились к США,when was hawaii added to the united states,temporal_or_duration,,1,True,,
ext_mkqa_train_6331830197222636939,MKQA,train,6331830197222636939,paraphrase_transfer,wording_donor,"Дядюшка Бунми, который помнит свои прошлые жизни",uncle boonmee who can recall his past life,single_hop_or_simple_open_qa,,1,False,,
ext_mkqa_train_-3688708489471209785,MKQA,train,-3688708489471209785,paraphrase_transfer,wording_donor,кто пел песню i need you now,who sang the song i need you now,single_hop_or_simple_open_qa,,1,True,Q389870,
ext_mkqa_train_-2099282468824241241,MKQA,train,-2099282468824241241,paraphrase_transfer,wording_donor,"Кто поет "" i'm easy like sunday morning""",who sings i'm easy like sunday morning,single_hop_or_simple_open_qa,,1,True,Q287206,
ext_mkqa_train_5477832383989017691,MKQA,train,5477832383989017691,paraphrase_transfer,wording_donor,как далеко evansville indiana от indianapolis indiana,how far is evansville indiana from indianapolis indiana,single_hop_or_simple_open_qa,,1,True,,
